red,green,blue,id
47,52,46,2
45,50,44,2
71,76,70,2
67,70,61,2
40,42,28,2
51,51,27,2
118,115,84,2
140,136,99,2
144,136,99,2
129,120,81,2
131,118,83,2
125,112,80,2
132,118,89,2
128,117,89,2
125,116,87,2
126,117,86,2
118,112,80,2
125,121,86,2
123,113,78,2
122,112,77,2
121,111,76,2
122,112,77,2
125,115,80,2
127,117,82,2
129,118,86,2
130,119,87,2
132,121,89,2
117,106,74,2
123,112,80,2
127,116,86,2
129,118,88,2
124,113,83,2
111,100,70,2
116,105,75,2
117,106,78,2
100,89,61,2
104,93,65,2
103,92,62,2
111,100,70,2
121,110,80,2
115,104,74,2
124,113,83,2
124,113,81,2
123,112,80,2
112,101,69,2
118,107,75,2
119,108,76,2
112,102,67,2
116,106,71,2
111,101,66,2
110,100,64,2
123,113,77,2
107,97,61,2
101,88,53,2
105,92,58,2
112,99,65,2
124,111,79,2
123,109,80,2
110,99,71,2
105,95,68,2
104,96,73,2
91,84,65,2
78,73,54,2
61,58,41,2
50,48,33,2
69,67,54,2
83,82,61,2
64,63,42,2
90,89,69,2
64,63,45,2
56,54,39,2
38,39,25,2
50,50,38,2
36,36,24,2
44,44,34,2
43,43,33,2
43,45,34,2
45,47,36,2
49,51,40,2
52,54,41,2
52,54,41,2
51,53,40,2
49,49,41,2
47,48,40,2
45,46,38,2
41,44,37,2
41,44,37,2
41,46,39,2
47,52,45,2
52,57,50,2
52,57,50,2
49,52,43,2
45,47,36,2
43,45,32,2
44,45,31,2
50,48,33,2
63,60,43,2
76,73,56,2
82,80,59,2
93,88,66,2
99,94,72,2
101,97,72,2
106,102,75,2
111,107,78,2
106,102,73,2
96,91,61,2
100,95,65,2
97,92,62,2
97,92,62,2
115,110,81,2
120,113,85,2
126,119,93,2
122,115,89,2
73,66,40,2
60,57,40,2
77,74,55,2
75,70,50,2
58,52,28,2
83,76,48,2
83,74,43,2
88,78,43,2
137,128,89,2
142,130,90,2
132,120,80,2
137,125,85,2
119,107,67,2
130,118,80,2
118,108,72,2
122,112,76,2
133,123,88,2
132,120,82,2
136,124,86,2
135,123,85,2
128,116,78,2
123,111,73,2
124,112,74,2
128,115,80,2
130,117,82,2
139,126,91,2
129,116,81,2
117,104,69,2
123,110,76,2
133,120,86,2
123,110,76,2
97,84,50,2
123,110,76,2
155,143,105,2
146,134,96,2
130,118,80,2
127,115,75,2
138,126,86,2
141,129,89,2
139,127,87,2
143,131,91,2
145,133,91,2
131,119,77,2
118,106,64,2
150,138,96,2
152,140,98,2
163,152,107,2
153,142,97,2
165,154,109,2
155,143,101,2
115,103,63,2
157,145,105,2
150,138,98,2
127,118,79,2
137,128,89,2
148,139,100,2
136,127,88,2
104,95,56,2
138,126,86,2
144,131,89,2
148,135,91,2
153,139,94,2
152,135,91,2
175,157,111,2
201,183,137,2
161,147,102,2
140,126,81,2
162,149,104,2
169,156,111,2
153,140,95,2
160,147,103,2
164,151,107,2
153,140,96,2
164,151,109,2
167,154,112,2
153,139,100,2
143,131,91,2
135,123,83,2
131,119,79,2
142,130,90,2
140,128,90,2
133,121,81,2
147,135,95,2
149,137,95,2
135,123,81,2
130,118,76,2
144,131,89,2
157,144,100,2
160,147,103,2
163,148,105,2
151,137,92,2
147,133,88,2
153,136,92,2
150,133,87,2
142,125,79,2
144,127,81,2
155,138,92,2
145,125,90,2
136,116,79,2
138,118,81,2
134,114,77,2
137,119,79,2
147,129,89,2
144,127,84,2
150,133,90,2
121,103,63,2
119,104,63,2
135,120,81,2
118,102,66,2
130,114,78,2
113,97,63,2
119,103,70,2
139,124,91,2
151,138,104,2
145,132,98,2
137,124,90,2
118,105,71,2
113,100,66,2
119,106,71,2
135,121,86,2
127,113,78,2
133,119,84,2
124,110,75,2
116,100,64,2
138,122,86,2
148,132,96,2
141,125,89,2
143,127,91,2
126,110,74,2
119,99,62,2
157,137,100,2
156,138,100,2
156,138,102,2
167,149,113,2
158,142,108,2
152,136,102,2
150,134,100,2
166,147,114,2
163,143,108,2
153,130,96,2
160,136,100,2
186,160,123,2
176,148,109,2
189,161,121,2
186,157,117,2
174,156,118,2
209,191,153,2
206,186,149,2
184,164,127,2
191,172,132,2
202,180,141,2
197,174,133,2
195,172,131,2
194,169,128,2
130,106,62,2
168,141,98,2
208,181,136,2
206,177,133,2
212,184,137,2
208,180,133,2
212,181,135,2
216,189,142,2
212,186,137,2
227,201,152,2
227,201,152,2
228,202,151,2
229,203,152,2
213,188,134,2
220,195,141,2
224,199,143,2
230,205,149,2
233,208,151,2
232,208,148,2
202,182,131,2
184,164,113,2
185,165,115,2
184,166,116,2
165,147,97,2
159,141,93,2
166,150,101,2
166,149,103,2
165,151,104,2
148,134,87,2
166,153,108,2
148,135,90,2
137,126,81,2
143,132,87,2
127,116,71,2
156,145,100,2
154,141,97,2
156,143,99,2
174,161,116,2
158,146,98,2
182,168,119,2
185,172,120,2
186,173,120,2
190,177,124,2
197,184,129,2
192,177,122,2
188,173,118,2
164,149,94,2
189,174,119,2
192,176,124,2
202,185,133,2
210,193,141,2
198,185,132,2
191,178,125,2
183,170,117,2
182,169,116,2
185,172,119,2
187,174,121,2
186,173,121,2
184,171,119,2
183,170,118,2
184,171,119,2
186,172,123,2
187,173,124,2
188,174,125,2
187,173,124,2
186,172,123,2
186,172,123,2
191,172,129,2
188,170,124,2
182,165,119,2
177,161,112,2
178,162,113,2
183,167,116,2
186,170,118,2
184,171,118,2
180,167,114,2
182,169,116,2
183,170,118,2
180,166,117,2
174,162,112,2
170,158,110,2
169,157,109,2
169,156,111,2
174,160,111,2
168,154,105,2
169,155,106,2
172,158,111,2
173,159,112,2
177,164,119,2
175,162,118,2
162,149,105,2
147,135,93,2
154,142,102,2
155,143,103,2
147,135,97,2
140,131,92,2
144,134,98,2
148,138,102,2
148,138,102,2
146,137,94,2
143,134,91,2
147,135,93,2
148,136,94,2
149,136,94,2
159,146,104,2
169,156,114,2
167,154,112,2
165,152,110,2
162,149,107,2
138,126,84,2
144,135,92,2
152,145,101,2
148,144,99,2
160,156,111,2
146,142,97,2
154,151,106,2
151,148,103,2
165,161,116,2
155,151,106,2
135,128,86,2
165,158,116,2
156,147,106,2
159,150,109,2
161,152,111,2
166,158,119,2
160,155,115,2
142,137,97,2
143,140,99,2
140,138,97,2
126,124,85,2
136,137,97,2
142,134,97,2
145,137,100,2
141,133,96,2
147,139,102,2
147,139,102,2
146,138,101,2
149,141,105,2
133,125,89,2
138,130,94,2
146,138,102,2
124,115,82,2
128,119,86,2
138,129,96,2
130,121,88,2
132,123,90,2
120,111,78,2
111,111,73,2
82,82,46,2
72,72,36,2
106,103,68,2
98,95,60,2
120,117,82,2
112,108,73,2
121,116,84,2
79,74,42,2
97,91,59,2
118,112,80,2
121,114,85,2
117,110,81,2
131,122,93,2
140,131,102,2
133,124,95,2
142,133,102,2
165,156,123,2
131,123,87,2
136,131,93,2
134,129,89,2
154,149,111,2
166,162,127,2
95,90,60,2
35,30,8,2
40,35,16,2
63,60,45,2
51,47,35,2
70,68,53,2
71,70,52,2
77,76,56,2
69,68,47,2
47,44,27,2
83,77,55,2
133,122,90,2
195,180,139,2
153,135,87,2
161,141,91,2
184,167,121,2
131,122,83,2
65,61,34,2
38,40,26,2
24,31,24,2
77,86,81,2
75,82,75,2
78,81,72,2
84,85,69,2
93,90,71,2
91,93,72,2
94,96,75,2
94,95,77,2
90,91,73,2
84,85,69,2
82,83,67,2
84,86,72,2
89,91,78,2
93,95,82,2
90,92,81,2
86,89,80,2
79,82,73,2
56,59,52,2
59,62,55,2
49,51,46,2
65,67,62,2
48,53,47,2
34,39,33,2
32,37,31,2
40,45,39,2
41,46,40,2
41,46,40,2
43,48,42,2
40,45,39,2
32,37,31,2
33,38,32,2
34,39,33,2
36,41,35,2
42,47,41,2
46,51,45,2
43,48,42,2
37,42,36,2
43,48,42,2
52,55,46,2
62,64,50,2
80,80,56,2
138,135,104,2
133,129,92,2
138,130,93,2
119,110,71,2
128,115,80,2
124,111,79,2
132,118,89,2
124,113,85,2
117,108,79,2
118,109,78,2
114,108,76,2
126,122,87,2
124,114,79,2
122,112,77,2
121,111,76,2
124,114,79,2
129,118,86,2
131,120,88,2
130,119,87,2
127,116,84,2
123,112,82,2
110,99,69,2
113,102,72,2
114,103,73,2
120,109,79,2
121,110,80,2
106,95,67,2
105,94,66,2
113,102,74,2
102,91,63,2
110,99,71,2
118,107,77,2
126,115,85,2
129,118,88,2
119,108,78,2
124,113,83,2
116,105,73,2
123,112,80,2
117,106,74,2
122,111,79,2
126,115,83,2
126,116,81,2
134,124,89,2
127,117,82,2
111,101,65,2
126,116,80,2
121,111,75,2
127,114,79,2
132,119,85,2
124,111,77,2
119,106,72,2
110,97,65,2
115,104,76,2
106,96,69,2
101,93,70,2
86,80,58,2
74,69,50,2
59,56,39,2
50,48,33,2
72,70,55,2
86,85,64,2
55,54,33,2
69,68,48,2
53,52,34,2
54,52,37,2
41,42,28,2
49,49,37,2
41,41,29,2
47,47,37,2
44,44,34,2
41,43,32,2
44,46,35,2
50,52,41,2
54,56,43,2
53,55,42,2
51,53,40,2
46,46,38,2
45,46,38,2
44,45,37,2
41,44,37,2
41,44,37,2
41,46,39,2
45,50,43,2
48,53,46,2
50,56,46,2
46,49,40,2
41,43,32,2
43,45,32,2
49,50,36,2
60,58,43,2
73,70,53,2
82,79,62,2
81,79,58,2
92,90,67,2
103,98,76,2
106,102,77,2
107,103,76,2
104,100,71,2
96,92,63,2
85,82,51,2
79,74,44,2
98,93,63,2
119,114,84,2
130,125,96,2
120,113,85,2
113,106,80,2
100,93,67,2
57,50,24,2
83,80,63,2
90,87,68,2
79,74,54,2
53,47,23,2
93,86,58,2
86,77,46,2
88,78,43,2
135,126,87,2
141,129,89,2
132,120,80,2
119,107,67,2
113,101,61,2
138,126,88,2
118,108,72,2
125,115,79,2
130,120,85,2
130,118,80,2
133,121,83,2
133,121,83,2
127,115,77,2
123,111,73,2
124,112,74,2
126,113,78,2
126,113,78,2
120,107,72,2
139,126,91,2
128,115,80,2
146,133,99,2
122,109,75,2
62,49,15,2
107,94,60,2
148,135,101,2
142,130,90,2
132,120,80,2
123,111,71,2
130,118,78,2
144,132,92,2
142,130,90,2
138,126,86,2
145,133,91,2
160,148,106,2
149,137,95,2
126,114,72,2
162,151,106,2
150,139,94,2
168,157,112,2
154,143,98,2
172,161,116,2
174,161,119,2
125,113,71,2
146,134,94,2
136,124,84,2
126,117,78,2
140,131,92,2
143,134,95,2
115,106,67,2
97,88,49,2
158,146,106,2
162,150,108,2
141,128,84,2
153,138,95,2
186,169,125,2
207,189,143,2
200,182,136,2
189,175,130,2
161,147,102,2
173,159,114,2
171,157,112,2
148,134,89,2
154,140,95,2
159,144,101,2
150,137,93,2
170,157,113,2
149,136,94,2
116,103,61,2
118,105,63,2
137,123,84,2
143,129,90,2
137,123,84,2
111,97,58,2
139,127,87,2
144,132,92,2
147,135,95,2
151,139,99,2
160,148,106,2
170,157,115,2
170,157,115,2
163,150,106,2
168,153,110,2
165,150,107,2
154,140,95,2
140,123,79,2
135,118,74,2
141,124,80,2
148,131,87,2
148,131,87,2
144,124,89,2
136,116,79,2
143,123,86,2
143,123,86,2
143,125,85,2
146,128,88,2
144,127,84,2
157,140,97,2
120,105,64,2
110,95,54,2
147,132,93,2
133,117,81,2
140,124,88,2
112,96,62,2
129,114,81,2
143,128,95,2
143,130,96,2
146,133,99,2
123,110,76,2
125,112,78,2
109,96,62,2
113,100,65,2
130,117,82,2
123,109,74,2
132,118,83,2
124,110,75,2
128,114,77,2
149,133,97,2
149,133,97,2
143,127,91,2
144,128,92,2
123,107,71,2
143,123,86,2
174,156,118,2
169,151,113,2
161,143,107,2
157,141,105,2
147,131,97,2
149,133,99,2
154,138,104,2
157,138,105,2
152,132,97,2
156,133,99,2
171,147,111,2
193,167,130,2
171,143,104,2
178,150,110,2
185,156,116,2
169,149,112,2
190,170,133,2
186,167,127,2
174,155,115,2
186,164,125,2
196,174,133,2
200,177,136,2
210,187,145,2
180,156,112,2
133,109,65,2
168,141,96,2
203,176,131,2
203,175,128,2
207,179,132,2
201,173,126,2
203,172,126,2
205,179,130,2
214,188,139,2
224,198,149,2
224,198,149,2
229,203,152,2
219,193,142,2
199,174,120,2
209,184,128,2
220,195,139,2
228,203,146,2
234,209,152,2
234,210,150,2
188,168,117,2
183,163,112,2
193,173,123,2
196,178,128,2
174,156,106,2
156,138,90,2
160,144,95,2
166,149,103,2
153,139,92,2
141,127,80,2
160,147,102,2
151,138,93,2
141,130,85,2
150,139,94,2
150,139,94,2
175,164,119,2
166,153,109,2
168,155,111,2
167,154,109,2
169,157,109,2
195,181,132,2
194,181,129,2
198,185,132,2
192,179,126,2
200,187,132,2
197,182,127,2
201,186,131,2
176,161,106,2
206,191,136,2
208,192,140,2
182,165,113,2
205,188,136,2
195,182,129,2
188,175,122,2
186,173,120,2
191,178,125,2
191,178,125,2
185,172,119,2
181,168,116,2
182,169,117,2
183,170,118,2
184,171,119,2
185,171,122,2
185,171,122,2
185,171,122,2
185,171,122,2
184,170,121,2
184,170,121,2
188,169,126,2
187,169,123,2
181,164,118,2
176,160,111,2
177,161,112,2
183,167,116,2
183,167,115,2
177,164,111,2
179,166,113,2
179,166,113,2
178,165,113,2
174,160,111,2
168,156,106,2
164,152,104,2
162,150,102,2
162,149,104,2
168,154,105,2
164,150,103,2
168,154,107,2
170,156,109,2
167,153,108,2
168,155,110,2
168,155,111,2
160,147,103,2
146,134,92,2
156,144,102,2
155,143,103,2
142,130,90,2
135,126,87,2
143,134,95,2
150,141,102,2
149,139,103,2
151,142,99,2
145,136,93,2
148,136,94,2
149,137,95,2
149,136,94,2
157,144,102,2
167,154,112,2
167,152,111,2
165,152,110,2
174,161,119,2
162,150,108,2
156,147,104,2
149,142,98,2
144,137,93,2
156,152,107,2
153,149,104,2
163,162,116,2
155,152,107,2
155,152,107,2
147,143,98,2
105,101,56,2
145,138,96,2
163,154,113,2
153,144,103,2
157,148,107,2
169,161,122,2
163,155,116,2
128,123,83,2
126,121,81,2
140,137,96,2
133,131,90,2
134,132,91,2
139,131,94,2
136,128,91,2
138,130,93,2
147,139,102,2
140,132,95,2
147,139,102,2
159,151,114,2
136,128,92,2
125,117,81,2
136,128,92,2
115,107,71,2
131,122,89,2
138,129,96,2
125,116,83,2
137,128,95,2
122,113,80,2
112,110,72,2
69,67,29,2
103,100,65,2
97,94,59,2
108,105,70,2
96,93,58,2
114,110,75,2
118,114,79,2
106,101,69,2
118,112,80,2
134,128,96,2
129,123,91,2
127,120,91,2
140,131,102,2
139,130,101,2
137,128,99,2
140,131,100,2
142,133,100,2
145,137,101,2
137,132,94,2
139,134,94,2
167,162,124,2
142,138,103,2
99,94,64,2
62,57,35,2
39,34,15,2
46,43,28,2
55,51,39,2
67,65,50,2
78,77,59,2
66,65,45,2
80,79,58,2
63,60,43,2
72,67,45,2
113,104,73,2
182,168,129,2
182,165,119,2
186,170,121,2
171,157,112,2
101,91,56,2
33,29,4,2
47,49,35,2
50,57,49,2
93,102,97,2
60,67,60,2
103,106,97,2
100,101,87,2
99,98,80,2
108,110,89,2
106,108,87,2
103,105,84,2
99,101,80,2
93,94,76,2
86,87,71,2
77,80,63,2
71,73,59,2
92,94,81,2
94,96,83,2
92,95,84,2
82,85,76,2
54,57,48,2
51,54,47,2
37,40,33,2
49,52,45,2
43,48,41,2
32,37,30,2
34,39,32,2
41,46,39,2
40,45,38,2
40,45,38,2
41,46,39,2
37,42,35,2
37,42,35,2
37,42,35,2
34,39,32,2
31,36,29,2
34,39,32,2
40,45,38,2
42,47,40,2
41,46,39,2
44,49,43,2
59,62,53,2
44,46,32,2
73,73,49,2
124,121,90,2
128,124,87,2
129,121,84,2
148,139,100,2
134,121,86,2
124,111,79,2
128,114,85,2
125,114,86,2
127,118,89,2
129,120,89,2
117,111,79,2
119,115,80,2
121,110,78,2
120,109,77,2
121,110,78,2
125,114,82,2
130,119,87,2
133,122,90,2
133,122,92,2
133,122,92,2
136,125,95,2
121,110,80,2
118,107,79,2
113,102,74,2
118,107,79,2
125,114,86,2
113,102,74,2
110,99,71,2
108,97,69,2
107,96,68,2
111,100,72,2
115,104,74,2
121,110,80,2
126,115,85,2
119,108,78,2
114,103,73,2
109,98,66,2
125,114,82,2
126,115,83,2
130,119,87,2
133,122,90,2
137,127,92,2
149,139,104,2
144,134,99,2
136,126,91,2
144,134,99,2
134,124,88,2
140,127,92,2
143,130,96,2
130,117,83,2
124,111,77,2
117,104,72,2
107,96,66,2
118,106,80,2
118,108,83,2
82,76,54,2
58,53,33,2
51,48,29,2
51,48,31,2
68,66,51,2
79,78,57,2
55,54,33,2
64,63,43,2
47,46,28,2
48,46,31,2
42,43,29,2
48,48,36,2
43,43,31,2
50,50,40,2
46,46,36,2
42,44,33,2
44,46,35,2
49,51,40,2
52,54,41,2
50,52,39,2
47,49,36,2
45,45,37,2
44,45,37,2
43,44,36,2
40,43,34,2
39,42,35,2
37,42,35,2
38,43,36,2
39,44,37,2
39,45,35,2
40,43,34,2
42,44,33,2
47,49,36,2
56,57,43,2
66,64,49,2
74,71,54,2
79,76,59,2
82,80,59,2
89,87,66,2
95,93,70,2
100,96,71,2
98,94,67,2
95,91,64,2
90,86,57,2
86,83,52,2
95,90,60,2
111,106,76,2
121,116,86,2
109,104,75,2
87,82,53,2
85,78,52,2
83,76,50,2
61,54,28,2
95,92,75,2
95,92,73,2
76,71,51,2
49,43,19,2
100,93,65,2
96,87,56,2
95,85,50,2
137,128,89,2
157,145,105,2
144,132,92,2
89,77,37,2
111,99,61,2
131,119,81,2
133,123,87,2
127,117,82,2
130,120,85,2
128,116,78,2
131,119,81,2
130,118,80,2
126,114,76,2
125,113,75,2
127,115,77,2
127,114,79,2
126,113,78,2
127,114,79,2
135,122,87,2
119,106,71,2
147,134,100,2
136,123,89,2
71,58,24,2
124,111,77,2
143,130,96,2
128,116,76,2
137,125,85,2
137,125,85,2
137,125,85,2
148,136,94,2
153,141,99,2
146,134,92,2
143,131,89,2
139,127,85,2
143,132,87,2
152,141,96,2
151,140,95,2
158,147,102,2
159,148,103,2
165,154,108,2
163,152,106,2
173,160,118,2
118,105,63,2
125,113,73,2
128,116,76,2
136,127,88,2
148,139,100,2
142,133,94,2
106,97,58,2
113,104,65,2
148,136,96,2
147,135,95,2
153,140,98,2
181,166,123,2
199,182,138,2
204,186,140,2
195,177,131,2
202,188,141,2
191,177,130,2
168,154,107,2
140,126,81,2
140,126,81,2
146,132,87,2
142,128,83,2
158,143,100,2
154,139,96,2
155,140,97,2
142,127,84,2
138,123,82,2
136,121,80,2
134,119,78,2
141,126,85,2
134,119,78,2
123,111,71,2
111,99,59,2
116,104,64,2
137,125,85,2
145,131,92,2
136,122,83,2
138,125,83,2
152,139,97,2
143,128,87,2
150,135,92,2
144,129,86,2
129,114,71,2
132,115,72,2
147,130,87,2
149,132,88,2
138,121,77,2
147,127,92,2
139,119,82,2
148,128,91,2
146,128,90,2
141,123,83,2
140,122,82,2
143,126,83,2
166,149,106,2
119,104,63,2
92,77,36,2
140,125,86,2
134,118,82,2
146,130,94,2
114,100,65,2
135,120,87,2
134,119,86,2
135,125,90,2
154,141,107,2
124,111,77,2
142,129,95,2
111,98,64,2
113,100,65,2
128,115,80,2
123,109,74,2
125,111,76,2
126,112,77,2
137,123,86,2
141,125,89,2
125,109,73,2
121,105,69,2
117,101,65,2
92,76,40,2
101,83,45,2
142,124,86,2
162,144,106,2
173,155,119,2
171,155,119,2
158,142,108,2
157,141,107,2
159,143,109,2
157,138,105,2
156,138,102,2
160,140,105,2
164,142,105,2
184,160,122,2
172,147,107,2
176,148,108,2
177,149,109,2
178,159,119,2
180,161,121,2
173,154,114,2
175,153,112,2
184,162,121,2
188,167,124,2
201,178,136,2
223,200,156,2
160,136,92,2
138,114,68,2
173,146,101,2
201,174,127,2
202,174,127,2
206,178,131,2
203,175,127,2
203,175,127,2
203,175,127,2
218,190,140,2
217,189,139,2
215,187,137,2
225,197,147,2
215,188,135,2
202,175,122,2
219,192,137,2
218,191,136,2
226,200,143,2
234,208,151,2
235,209,150,2
188,168,117,2
186,166,115,2
194,174,124,2
197,179,129,2
184,166,116,2
168,150,102,2
166,150,101,2
170,153,107,2
143,129,82,2
135,121,74,2
138,125,80,2
151,138,93,2
156,145,100,2
161,150,105,2
159,148,103,2
142,131,86,2
157,144,100,2
160,147,103,2
145,132,87,2
175,163,115,2
192,178,129,2
195,182,130,2
193,180,127,2
195,182,129,2
190,177,122,2
204,189,134,2
160,145,90,2
185,170,115,2
216,201,146,2
210,194,142,2
205,188,136,2
205,188,136,2
204,191,138,2
199,186,133,2
199,186,133,2
200,187,134,2
194,181,128,2
182,169,116,2
180,167,115,2
185,172,120,2
181,168,116,2
181,168,116,2
181,167,118,2
181,167,118,2
181,167,118,2
181,167,118,2
180,166,117,2
180,166,117,2
189,170,127,2
186,168,122,2
179,162,116,2
176,160,111,2
179,163,114,2
185,169,118,2
187,171,119,2
184,171,118,2
188,175,122,2
187,174,121,2
185,172,120,2
180,166,117,2
173,161,111,2
166,154,106,2
162,150,102,2
160,147,102,2
159,145,98,2
163,149,102,2
173,159,112,2
171,157,110,2
152,139,94,2
146,133,88,2
154,141,97,2
158,145,101,2
148,136,94,2
155,143,101,2
154,142,100,2
144,132,92,2
144,132,92,2
155,146,107,2
163,154,115,2
161,152,113,2
154,146,100,2
149,138,93,2
149,138,93,2
151,140,95,2
150,137,93,2
156,143,99,2
166,151,108,2
167,152,109,2
165,152,108,2
169,156,112,2
164,153,108,2
163,155,109,2
156,148,102,2
145,138,92,2
150,146,99,2
153,149,102,2
149,148,102,2
147,146,100,2
147,144,99,2
154,151,106,2
90,86,41,2
103,96,52,2
164,155,114,2
147,138,97,2
157,148,107,2
163,154,113,2
155,147,108,2
122,114,75,2
114,109,69,2
132,127,87,2
133,130,89,2
136,133,92,2
137,129,90,2
133,125,86,2
138,130,93,2
147,139,102,2
137,129,92,2
149,141,104,2
168,160,123,2
143,135,99,2
129,121,85,2
134,126,90,2
120,112,76,2
144,136,100,2
140,131,98,2
113,104,71,2
126,117,84,2
116,107,74,2
117,115,77,2
99,97,59,2
109,107,69,2
131,129,91,2
100,96,61,2
127,123,88,2
117,113,78,2
132,128,93,2
126,121,89,2
123,117,85,2
130,124,92,2
124,118,86,2
132,126,94,2
142,136,104,2
129,120,91,2
129,120,91,2
124,115,84,2
127,118,85,2
134,126,90,2
115,110,72,2
134,129,89,2
144,139,101,2
123,119,84,2
112,107,77,2
81,76,54,2
56,51,32,2
40,37,22,2
60,56,44,2
55,53,38,2
86,85,67,2
67,66,46,2
92,91,70,2
68,67,49,2
65,60,38,2
109,102,73,2
138,126,88,2
184,171,127,2
199,185,140,2
157,145,103,2
120,111,78,2
60,58,35,2
46,48,34,2
83,88,81,2
64,70,66,2
66,73,66,2
93,99,89,2
110,112,98,2
104,107,90,2
122,124,102,2
112,114,92,2
104,106,84,2
105,107,86,2
111,113,92,2
109,110,92,2
94,97,80,2
81,84,67,2
91,93,79,2
98,100,87,2
96,100,86,2
82,85,74,2
55,58,49,2
57,60,51,2
38,41,32,2
39,42,33,2
37,42,35,2
31,36,29,2
35,40,33,2
41,46,39,2
38,43,36,2
38,43,36,2
39,44,37,2
34,39,32,2
36,41,34,2
39,44,37,2
38,43,36,2
33,38,31,2
31,36,29,2
37,42,35,2
45,50,43,2
50,55,48,2
55,60,54,2
73,76,67,2
26,28,14,2
40,40,16,2
125,122,91,2
148,144,107,2
139,131,94,2
158,149,110,2
130,117,82,2
118,105,73,2
119,105,76,2
115,104,76,2
117,108,79,2
119,110,79,2
105,99,67,2
105,101,66,2
96,85,53,2
98,87,57,2
102,91,61,2
105,94,64,2
109,98,68,2
114,103,73,2
120,109,79,2
125,114,86,2
130,119,91,2
113,102,74,2
105,94,66,2
94,82,56,2
96,84,58,2
104,92,66,2
96,84,58,2
97,85,59,2
106,95,67,2
109,98,70,2
99,88,60,2
90,79,49,2
95,84,54,2
112,101,71,2
121,110,80,2
114,103,73,2
109,98,66,2
124,113,81,2
121,110,78,2
119,108,76,2
116,105,73,2
121,111,76,2
139,129,94,2
141,131,96,2
126,116,81,2
136,126,91,2
129,119,84,2
137,124,90,2
143,130,96,2
132,119,85,2
126,113,79,2
119,106,74,2
100,86,57,2
118,107,79,2
130,120,93,2
106,98,75,2
80,74,52,2
63,58,38,2
46,43,24,2
57,54,37,2
91,90,69,2
85,84,63,2
90,89,69,2
60,59,41,2
49,47,32,2
44,45,31,2
43,43,31,2
38,38,26,2
48,48,38,2
45,45,35,2
42,44,33,2
43,45,34,2
47,49,38,2
49,51,38,2
47,49,36,2
45,47,34,2
43,43,33,2
42,43,35,2
41,42,34,2
40,43,34,2
40,43,36,2
38,43,36,2
37,42,35,2
37,42,35,2
31,37,27,2
37,40,29,2
42,44,31,2
47,49,35,2
54,55,39,2
65,64,46,2
73,70,53,2
77,74,55,2
84,82,61,2
84,82,61,2
85,83,60,2
86,84,59,2
87,85,60,2
90,86,59,2
93,89,60,2
98,95,64,2
114,111,80,2
112,107,77,2
106,101,72,2
90,85,56,2
82,77,48,2
87,81,55,2
78,72,46,2
62,54,31,2
85,82,65,2
83,80,61,2
62,57,37,2
43,37,13,2
98,91,63,2
109,100,69,2
105,95,60,2
135,125,89,2
156,144,106,2
140,128,88,2
90,78,38,2
115,103,65,2
134,122,84,2
139,129,93,2
133,123,88,2
129,119,84,2
128,116,78,2
129,117,79,2
128,116,78,2
125,113,75,2
126,114,76,2
129,117,79,2
129,116,81,2
126,113,78,2
129,116,81,2
128,115,80,2
125,112,77,2
139,126,92,2
141,128,94,2
98,85,51,2
120,107,73,2
124,111,77,2
133,121,79,2
144,132,90,2
144,132,90,2
140,128,86,2
145,133,91,2
148,136,94,2
146,135,90,2
147,136,91,2
142,131,86,2
138,127,82,2
154,143,98,2
140,129,83,2
163,152,106,2
155,144,98,2
172,161,115,2
166,155,109,2
162,149,107,2
115,102,60,2
122,110,68,2
134,122,82,2
143,134,93,2
146,137,98,2
148,139,100,2
123,114,75,2
116,107,68,2
140,128,88,2
130,118,78,2
137,124,82,2
172,157,114,2
199,182,138,2
210,193,149,2
206,188,142,2
204,187,141,2
168,151,105,2
134,117,71,2
121,104,58,2
139,122,76,2
147,130,86,2
141,124,80,2
161,144,100,2
155,138,94,2
167,150,107,2
163,146,103,2
162,145,102,2
156,139,96,2
149,132,89,2
158,141,98,2
154,136,96,2
147,135,97,2
124,112,74,2
113,101,63,2
119,105,68,2
112,98,59,2
93,79,40,2
91,77,38,2
106,92,53,2
99,84,43,2
97,82,41,2
107,92,51,2
131,116,75,2
146,131,90,2
147,130,87,2
142,125,82,2
141,124,81,2
145,125,90,2
136,118,80,2
143,125,87,2
137,119,81,2
128,110,70,2
127,109,69,2
136,119,76,2
162,147,104,2
126,111,70,2
81,66,25,2
117,102,63,2
112,98,61,2
133,119,82,2
111,97,62,2
132,117,84,2
120,105,72,2
128,118,83,2
156,146,111,2
131,121,86,2
155,142,108,2
113,100,66,2
115,102,67,2
126,113,78,2
122,109,74,2
111,97,62,2
118,104,69,2
131,117,80,2
129,115,78,2
124,110,73,2
134,118,82,2
124,108,72,2
97,81,45,2
114,96,58,2
133,115,77,2
141,123,85,2
155,139,103,2
166,150,114,2
163,147,113,2
166,150,116,2
160,144,110,2
178,159,126,2
176,158,122,2
168,148,113,2
145,123,86,2
166,142,104,2
177,152,112,2
184,156,116,2
177,149,109,2
177,158,116,2
181,162,120,2
173,151,110,2
159,138,95,2
160,139,96,2
172,149,107,2
183,160,116,2
192,168,124,2
147,123,77,2
154,127,82,2
185,158,111,2
203,176,129,2
204,176,128,2
206,178,130,2
