,id,name,image_url,artist_id,rating,AI_Generated,logit,time,edge_score,contrast_score,brightness_score,saturation_score,num_rels
8075,8076,Crucifixion,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/Crucifixion.jpg,459,,0,-5.378933,3.125241,33.04938657407408,51.20039604739966,99.32914930555556,93.84005208333332,1
8076,8077,An allegory of the five senses,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/An+allegory+of+the+five+senses.jpg,459,,0,-6.290236,5.766061,19.005018457230143,32.379983085081186,92.66227724032586,107.58503691446028,0
8077,8078,The Crucifixion,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/The+Crucifixion.jpg,459,,0,-4.864426,4.672233,43.16387013190955,51.318556231999146,96.89429962311556,54.28006831030151,1
8078,8079,The Rape Of Helen,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/The+Rape+Of+Helen.jpg,459,,0,-7.325767,4.484715,24.82795989046392,66.37824994323176,96.31898356958764,95.50340286726804,1
8079,8080,Virgin And Child,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/Virgin+And+Child.jpg,459,,0,-6.186345,4.922249,19.934647700471697,48.567132592714046,77.76188089622642,98.16975235849056,0
8080,8081,"Elegant company feasting in a forest, a clearing beyond",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/Elegant+company+feasting+in+a+forest%2C+a+clearing+beyond.jpg,459,,0,-3.873681,6.109853,15.012314415708811,36.248489745790174,101.89810225095783,86.62611649904214,0
8081,8082,"A couple courting in an interior, a river landscape beyond",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/A+couple+courting+in+an+interior%2C+a+river+landscape+beyond.jpg,459,,0,-7.656291,5.219135,16.853132151029747,62.39005340269176,91.27770666475972,71.4177417048055,1
8082,8083,An elegant company dining in a garden,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/An+elegant+company+dining+in+a+garden.jpg,459,,0,-6.222184,5.625443,36.39670210040983,47.26200378293741,97.9324891137295,136.04054495389343,0
8083,8084,A Formal Garden With A Loggia And Two Palaces,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/A+Formal+Garden+With+A+Loggia+And+Two+Palaces.jpg,459,,0,-5.648144,5.047248,39.58817116477272,56.06388309335743,90.81849431818182,91.19406960227272,3
8084,8085,"A Scene In A Town With A Tournament, Jousters And Acrobats Performing Before An Audience",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/A+Scene+In+A+Town+With+A+Tournament%2C+Jousters+And+Acrobats+Performing+Before+An+Audience.jpg,459,,0,-3.493402,5.094135,24.334694683908047,50.51924217956338,125.79463362068964,77.12359913793104,1
8085,8086,A Capriccio View Of Antwerp,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/A+Capriccio+View+Of+Antwerp.jpg,459,,0,-5.080932,5.062886,7.8595747716894975,31.97994473270232,77.49030037100457,63.88565567922375,1
8086,8087,An Imaginary City By A River With A Horseman Hunting A Lion,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/An+Imaginary+City+By+A+River+With+A+Horseman+Hunting+A+Lion.jpg,459,,0,-9.65316,5.266025,20.97924697136564,87.23136969511717,134.67182337555067,34.40246420704846,0
8087,8088,Virgin And Child 2,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/Virgin+And+Child+2.jpg,459,,0,-5.755937,6.250476,11.434956876181474,34.80383334441995,83.48960893194707,113.18316694234404,0
8088,8089,Piazzetta San Marco,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/Piazzetta+San+Marco.jpg,459,,0,-5.452958,3.53152,11.275967508278146,46.46696909013389,50.77715749172185,57.34334644039736,1
8089,8090,A musical party in a garden by a palace,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/A+musical+party+in+a+garden+by+a+palace.jpg,459,,0,-4.654571,5.547299,9.448901673640169,40.52059628032804,85.57701032949791,112.77865128138076,0
8090,8091,An Elegant Interior With A Lady And A Gentleman Playing Lutes,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/An+Elegant+Interior+With+A+Lady+And+A+Gentleman+Playing+Lutes.jpg,459,,0,-6.599481,5.437912,11.595812367584744,20.787136375236347,42.896788930084746,59.98676509533898,0
8091,8092,Crucifixion 2,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/Crucifixion+2.jpg,459,,0,-5.959613,4.844119,23.89728064903846,48.86307809830362,118.01302584134616,75.99717548076923,0
8092,8093,Cappriccio Of A Palace With Elegant Figures In A Garden,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/Cappriccio+Of+A+Palace+With+Elegant+Figures+In+A+Garden.jpg,459,,0,-5.22803,5.547296,12.877159150843882,30.94749288362226,72.08271031118143,156.02510548523207,0
8093,8094,Elegant Figures Promenading And Conversing In A Parkland Setting,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Louis+De+Caullery/Elegant+Figures+Promenading+And+Conversing+In+A+Parkland+Setting.jpg,459,,0,-3.680397,6.000457,11.818289538310411,44.99096546782732,62.84883963654224,152.90575270137523,0
8094,8095,Ottoman Soldiers At Rest,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Otto+Didrik+Ottesen/Ottoman+Soldiers+At+Rest.jpg,460,,0,-7.82138,5.57855,16.4234375,53.98980752121873,71.80071737421383,85.29332088574424,1
8095,8096,Still Life With Flowers,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Otto+Didrik+Ottesen/Still+Life+With+Flowers.jpg,460,10.0,0,-7.621275,5.453543,6.598205645161291,30.645801576414318,57.55080309139785,151.58537298387097,0
8096,8097,"Still Life With Pineapple, Strawberries And Grapes",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Otto+Didrik+Ottesen/Still+Life+With+Pineapple%2C+Strawberries+And+Grapes.jpg,460,,0,-8.228271,5.516043,11.65344012605042,37.094816071118935,60.63597360819328,50.02456341911765,0
8097,8098,"A Bouquet In A Wedgwood Rosso Antico Vase, Set In A Niche",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Otto+Didrik+Ottesen/A+Bouquet+In+A+Wedgwood+Rosso+Antico+Vase%2C+Set+In+A+Niche.jpg,460,,0,-7.843911,4.547221,19.727646103896102,54.20123558434917,129.26199675324676,88.95889610389611,0
8098,8099,Mail Coaches on the Road The Quicksilver Devonport London Royal Mail about to Start with a New Team,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/Mail+Coaches+on+the+Road+The+Quicksilver+Devonport+London+Royal+Mail+about+to+Start+with+a+New+Team.jpg,461,10.0,0,-5.898491,4.922254,29.37418172393365,42.86697376993017,93.51773548578198,91.5113484893365,0
8099,8100,The Olden Time from Fores Coaching Recollections,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/The+Olden+Time+from+Fores+Coaching+Recollections.jpg,461,10.0,0,-6.589066,4.953505,18.31991166864608,63.45265430232962,160.52783551068885,61.69970308788599,0
8100,8101,Changing Horses from Fores Coaching Recollections,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/Changing+Horses+from+Fores+Coaching+Recollections.jpg,461,4.0,0,-7.960147,4.687856,16.61148063602015,65.05879998160678,156.66615632871537,89.44989373425693,1
8101,8102,London to Bristol and Bath stage coach,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/London+to+Bristol+and+Bath+stage+coach.jpg,461,6.0,0,-7.034156,4.875372,23.26638189448441,66.1086313915265,166.38725269784172,45.63891636690647,0
8102,8103,All Right from Fores Coaching Recollections,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/All+Right+from+Fores+Coaching+Recollections.jpg,461,10.0,0,-8.131871,5.641053,16.64383121101871,68.17768100540333,112.48236746361746,109.92909303534304,2
8103,8104,York to London stage coach setting off,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/York+to+London+stage+coach+setting+off.jpg,461,9.0,0,-7.414256,4.469096,19.204329427083334,54.592466200060166,74.0714599609375,61.561702473958334,0
8104,8105,The Edinburgh Mail Coach and Other Coaches in a Lamplit Street,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/The+Edinburgh+Mail+Coach+and+Other+Coaches+in+a+Lamplit+Street.jpg,461,10.0,0,-5.478429,6.047338,12.621498786407766,45.36076425785119,107.03250910194174,79.61470266990291,1
8105,8106,A London Cab,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/A+London+Cab.jpg,461,,0,-7.180649,5.87544,15.860958862304688,39.046797937648655,76.50012512207032,115.07337951660156,1
8106,8107,A Paris Diligence,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/A+Paris+Diligence.jpg,461,,0,-7.951649,3.8753,13.50345247005988,61.51157788830634,155.0462855538922,80.88593282185629,3
8107,8108,The Road Versus Rail,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/The+Road+Versus+Rail.jpg,461,,0,-5.624772,3.890917,20.32974330357143,41.28422185875698,172.06608072916666,84.07041945684524,3
8108,8109,Going Shooting a Postillion and Pair with a Game Cart,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/Going+Shooting+a+Postillion+and+Pair+with+a+Game+Cart.jpg,461,,0,-5.699148,4.922248,21.698090692124104,45.41698678940284,143.4981578162291,56.89986948090692,0
8109,8110,Coach And Horses Outside A Hotel In London,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/Coach+And+Horses+Outside+A+Hotel+In+London.jpg,461,,0,-7.584246,4.531605,15.62468104005168,51.305715852509095,127.36972302971576,95.33959544573644,2
8110,8111,Mail Coaches on the Road The Louth London Royal Mail Progressing at Speed,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/Mail+Coaches+on+the+Road+The+Louth+London+Royal+Mail+Progressing+at+Speed.jpg,461,,0,-7.291165,5.500411,26.661143436192468,62.73126649568922,135.55967246338912,57.09448221757322,3
8111,8112,The Stage Coach Preparing to Depart,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/The+Stage+Coach+Preparing+to+Depart.jpg,461,,0,-6.089615,4.000306,13.578347565406975,43.77248463038246,147.946261809593,84.92902888808139,1
8112,8113,The Meet,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/The+Meet.jpg,461,,0,-8.132592,4.203443,62.949535590277776,48.73849504997462,88.61216579861112,51.5041015625,3
8113,8114,A Stagecoach Fording a Stream in a Snowstorm,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/A+Stagecoach+Fording+a+Stream+in+a+Snowstorm.jpg,461,6.0,0,-5.734621,4.047182,10.70850848082596,27.79768655529048,113.36044432153392,71.18636615044248,1
8114,8115,The Louth to London Royal Mail Coach,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/The+Louth+to+London+Royal+Mail+Coach.jpg,461,,0,-3.625268,5.469166,23.04775623644252,43.88721620540575,170.93300230477223,45.36964479392625,0
8115,8116,Fishwives,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/Fishwives.jpg,461,1.0,0,-1.895688,3.937801,10.154588963963963,47.7805319083328,148.2003143768769,95.83815221471473,0
8116,8117,The Wells-Lynn London Royal Mail,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/The+Wells-Lynn+London+Royal+Mail.jpg,461,,0,-9.285177,5.28165,12.290080022075054,40.91843877472749,189.27358581677703,44.520947157836645,0
8117,8118,Travelling Companions or A Scene on the Road in France,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/Travelling+Companions+or+A+Scene+on+the+Road+in+France.jpg,461,8.0,0,-6.358593,4.953504,9.18405159883721,29.865732603248773,204.5166206395349,19.057579941860464,1
8118,8119,One Dollar,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/One+Dollar.jpg,461,,0,-4.105683,3.906551,6.408178490990991,33.86721332564266,108.5334131006006,79.35784534534534,0
8119,8120,Figures in a gig,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/Figures+in+a+gig.jpg,461,8.0,0,-3.902491,3.89092,9.438540083586624,30.46446477188085,89.31166888297872,67.01787613981763,0
8120,8121,The Willy Linn to London Royal Mail Coach,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/The+Willy+Linn+to+London+Royal+Mail+Coach.jpg,461,10.0,0,-3.863281,4.234721,15.459679773351647,31.195600838908668,195.8918183379121,56.89538118131868,0
8121,8122,Two opposition coaches passing at speed,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/Two+opposition+coaches+passing+at+speed.jpg,461,,0,-5.128411,3.906549,7.186588935045317,36.01488977019972,125.1891993957704,70.89940049093656,0
8122,8123,Figures in a jaunting car,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Charles+Cooper+Henderson/Figures+in+a+jaunting+car.jpg,461,,0,-6.996706,4.797216,22.6201171875,58.95264236414079,153.28379281850962,68.25631760817308,1
8123,8124,Rosa,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/Rosa.jpg,462,6.0,0,-6.306158,4.87537,13.641479952830188,46.40949767828828,173.60333136792454,104.95850162146226,0
8124,8125,Les Cerises,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/Les+Cerises.jpg,462,6.0,0,-4.690775,5.234774,10.758151272123891,47.25977604392805,58.962351355088494,106.77811117256635,1
8125,8126,Salome,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/Salome.jpg,462,10.0,0,-3.190957,5.109766,10.081706621004566,59.99676369773112,106.82907034817352,161.67222103310502,2
8126,8127,A young beauty,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/A+young+beauty.jpg,462,,0,-2.296438,6.016083,11.604379826254826,50.35993840235846,69.44877835424711,140.47193532818534,0
8127,8128,Haydee,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/Haydee.jpg,462,,0,-4.051656,4.656604,14.733264593908627,30.729983569316307,168.3455583756345,45.418595336294416,0
8128,8129,A bride on the shore,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/A+bride+on+the+shore.jpg,462,,0,-5.013874,5.641054,10.142085953878407,27.873893743596074,95.12821344339622,97.16851742662472,0
8129,8130,Friends eating fruit by the sea,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/Friends+eating+fruit+by+the+sea.jpg,462,9.0,0,-4.737981,6.203606,10.254739972014926,40.66670301338531,104.32155725279851,88.50624125466418,0
8130,8131,An odalisque,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/An+odalisque.jpg,462,,0,-1.881531,6.062954,5.480555555555555,39.91607593929351,77.93348599137931,59.08178280651341,0
8131,8132,Dolce Farniente,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/Dolce+Farniente.jpg,462,,0,-3.8068,5.969203,7.049757751937984,38.93594054982924,142.54014656007752,57.86089510658915,0
8132,8133,The flower girl,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/The+flower+girl.jpg,462,8.0,0,-4.282215,4.031557,8.732748909883721,27.13619856784773,131.73550145348838,90.43999818313954,0
8133,8134,A Beauty,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/A+Beauty.jpg,462,,0,-6.000647,5.031633,12.316933139534884,38.42596702829801,141.22627180232558,94.76554505813954,1
8134,8135,Coquelicot a young girl with poppies,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Leon+Herbo/Coquelicot+a+young+girl+with+poppies.jpg,462,,0,-5.786287,6.016084,11.90400601669941,67.8603100783238,71.48552615422396,113.6421936394892,0
8135,8136,John Wilmot 1647-80 2nd Earl of Rochester,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/John+Wilmot+1647-80+2nd+Earl+of+Rochester.jpg,463,10.0,0,-3.011156,5.562923,18.174636860341156,65.97504506812899,68.88250932835821,65.56404917377398,2
8136,8137,Portrait of Queen Catherine of Braganza as Saint Catherine,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/Portrait+of+Queen+Catherine+of+Braganza+as+Saint+Catherine.jpg,463,,0,-8.408695,5.047262,57.320189240139214,76.05271737123644,135.8643416473318,109.48642691415311,0
8137,8138,Portrait of Isaac Walton 1593-1683,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/Portrait+of+Isaac+Walton+1593-1683.jpg,463,,0,-6.146026,6.359858,9.152613636363636,35.17880971901916,85.38148579545455,44.060522727272726,1
8138,8139,"Portrait of a lady, three-quarter-length, in a brown dress and blue wrap, as a shepherdess",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/Portrait+of+a+lady%2C+three-quarter-length%2C+in+a+brown+dress+and+blue+wrap%2C+as+a+shepherdess.jpg,463,,0,-6.496847,6.094224,12.952906907265774,39.50305615457019,47.11137966061185,96.74474187380495,0
8139,8140,Dom John Huddleston OSB,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/Dom+John+Huddleston+OSB.jpg,463,,0,-4.08185,6.000459,7.41097126719057,43.05420261144335,102.86478082023577,51.10976792730845,1
8140,8141,"Portrait of a lady, traditionally identified as Catherine of Braganza, three-quarter-length, in a light blue satin dress",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/Portrait+of+a+lady%2C+traditionally+identified+as+Catherine+of+Braganza%2C+three-quarter-length%2C+in+a+light+blue+satin+dress.jpg,463,,0,-5.453043,5.937951,9.476786151960784,39.88526651461954,62.72109987745098,126.44405330882353,0
8141,8142,"Portrait of a young huntsman, seated full-length, in a blue coat with a crimson wrap, holding a spear, a hound at his side",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/Portrait+of+a+young+huntsman%2C+seated+full-length%2C+in+a+blue+coat+with+a+crimson+wrap%2C+holding+a+spear%2C+a+hound+at+his+side.jpg,463,,0,-4.197695,6.187972,4.025259918738049,29.883016938056915,72.55986496175908,60.11723828871893,0
8142,8143,"Portrait of a gentleman, bust-length, in a brown coat and red cloak, in a feigned oval",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/Portrait+of+a+gentleman%2C+bust-length%2C+in+a+brown+coat+and+red+cloak%2C+in+a+feigned+oval.jpg,463,,0,-5.631672,6.531749,7.597159346846847,42.98800604015558,84.39469594594594,88.90062218468468,0
8143,8144,"Portrait of a lady, seated small three-quarter-length, in a white dress and blue scarf, by a red curtain",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/Portrait+of+a+lady%2C+seated+small+three-quarter-length%2C+in+a+white+dress+and+blue+scarf%2C+by+a+red+curtain.jpg,463,,0,-5.338096,6.000456,7.888008650097466,45.22605200202948,66.10331688596492,102.3026011208577,0
8144,8145,Portrait Of A Young Girl,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/Portrait+Of+A+Young+Girl.jpg,463,,0,-5.237956,5.937953,6.528529304474708,45.82918038059194,63.506234800583655,63.35985834143969,0
8145,8146,"Portrait Of A Lady, Half-Length, Wearing A Grey Satin Gown",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Huysmans%2C+Jacob/Portrait+Of+A+Lady%2C+Half-Length%2C+Wearing+A+Grey+Satin+Gown.jpg,463,,0,-6.830292,4.875371,10.83629691283293,50.2354115583878,79.54926225786924,90.77639225181598,0
8146,8147,The Gypsy Girl,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Emile+Eisman+Semenovsky/The+Gypsy+Girl.jpg,464,10.0,0,-6.399486,4.781614,9.711895161290322,38.31960620247953,192.11724953473944,55.15227977667494,0
8147,8148,Lady Dressed As A Shepherdess,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Emile+Eisman+Semenovsky/Lady+Dressed+As+A+Shepherdess.jpg,464,,0,-7.529778,2.39081,15.816743337563452,48.54341230571512,114.14731916243656,82.74963515228427,0
8148,8149,Classical Beauty with Crown of Flowers,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Emile+Eisman+Semenovsky/Classical+Beauty+with+Crown+of+Flowers.jpg,464,,0,-4.497707,5.23477,7.406796698645598,68.66700707391132,142.98008958803612,60.39744991534989,0
8149,8150,Tea Time,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Emile+Eisman+Semenovsky/Tea+Time.jpg,464,,0,-9.907289,2.265809,25.24986019736842,72.31323017364282,136.4756990131579,104.82760690789472,0
8150,8151,Eastern Beauty,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Emile+Eisman+Semenovsky/Eastern+Beauty.jpg,464,,0,-8.230681,5.547287,5.6745194822175735,45.464418058719176,81.81233982740586,80.52463062238493,0
8151,8152,View of Jerusalem from the Valley of Jehoshaphat,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Auguste+Forbin/View+of+Jerusalem+from+the+Valley+of+Jehoshaphat.jpg,465,10.0,0,-9.953203,5.000383,18.159760985748218,57.61630694274131,145.9136765142518,39.69739459619952,0
8152,8153,Mehemet Ali 1769-1849 Viceroy of Egypt,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Auguste+Forbin/Mehemet+Ali+1769-1849+Viceroy+of+Egypt.jpg,465,,0,-2.587696,5.266024,17.327511779379158,66.19289807330827,184.36288456208425,39.1938262195122,0
8153,8154,Shoki the Demon Queller,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/Shoki+the+Demon+Queller.jpg,466,8.0,0,-17.207235,3.53152,42.322982201986754,56.65653856132356,144.48571502483443,64.06932429635762,1
8154,8155,The actor Ichikawa Ebizo V as the deity Fudo Myoo rescuing Ichikawa Danjuro VIII as Honcho maru Tsunagoro Hiranoya Tokubei accompanied by other actors as Seitaka Doji and Kongara Doji,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/The+actor+Ichikawa+Ebizo+V+as+the+deity+Fudo+Myoo+rescuing+Ichikawa+Danjuro+VIII+as+Honcho+maru+Tsunagoro+Hiranoya+Tokubei+accompanied+by+other+actors+as+Seitaka+Doji+and+Kongara+Doji.jpg,466,10.0,0,-8.430215,5.344157,27.59496951219512,44.353612699052825,147.02553353658536,44.9539911308204,0
8155,8156,Sea Dragon,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/Sea+Dragon.jpg,466,9.0,0,-7.151015,6.328605,17.426008522727273,53.84393395213964,121.82297159090908,73.44380681818181,0
8156,8157,The Actor Ichikawa Danjuro VII as a Samurai Warrior,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/The+Actor+Ichikawa+Danjuro+VII+as+a+Samurai+Warrior.jpg,466,7.0,0,-8.957177,4.937877,22.203748532863848,68.98274794380352,104.69193441901407,72.71196816314554,2
8157,8158,The actor Ichikawa Danjuro VII,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/The+actor+Ichikawa+Danjuro+VII.jpg,466,,0,-5.804678,5.312903,23.120499584257207,72.51860261792517,197.91614814301556,28.79778616962306,0
8158,8159,Portrait of a Lady 2,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/Portrait+of+a+Lady+2.jpg,466,,0,-9.617511,5.000381,21.8638827758216,52.79489120026324,120.65212734741785,102.9278865903756,2
8159,8160,The sumo wrestler Abumatsu Rokunosuke,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/The+sumo+wrestler+Abumatsu+Rokunosuke.jpg,466,10.0,0,-5.841582,4.844115,26.49108612804878,46.71218133820438,152.4018292682927,59.29746570121952,0
8160,8161,Japanese woman by the sea,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/Japanese+woman+by+the+sea.jpg,466,,0,-6.286409,5.109766,40.23925253378378,59.12383540216586,118.38850647522524,61.88647592905406,2
8161,8162,The actor Bando Hikosaburo,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/The+actor+Bando+Hikosaburo.jpg,466,,0,-9.092174,4.969128,35.05460992907801,60.372228442608105,133.81688460401892,94.86761968085106,0
8162,8163,The warrior monk Yokogawa Kakuhan,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/The+warrior+monk+Yokogawa+Kakuhan.jpg,466,,0,-4.630774,6.516122,20.77223921263345,62.899507426021685,178.34771741548042,72.97681550266904,0
8163,8164,Goban migi midare dori,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/Goban+migi+midare+dori.jpg,466,9.0,0,-8.72629,3.437763,33.43231630067567,65.13159922454908,161.45068095439188,68.65469277871621,0
8164,8165,The Wrestlers Matano Goro Kagehisa and Kawazu no Saburo Sukeyasu with The Umpire Ebina Genpachi Triptych,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/The+Wrestlers+Matano+Goro+Kagehisa+and+Kawazu+no+Saburo+Sukeyasu+with+The+Umpire+Ebina+Genpachi+Triptych.jpg,466,,0,-8.357456,3.672156,23.40610240228013,38.67955121247761,142.7233407980456,101.17919381107492,0
8165,8166,One of eight views of Kanjin Sumo,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Utagawa+Kunisada/One+of+eight+views+of+Kanjin+Sumo.jpg,466,,0,-8.508511,5.156641,39.24111261389522,64.64787246169324,147.9519896070615,43.53413653189066,0
