id,url,source_url,caption
322,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Artemisia+Gentileschi.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Self-portrait_as_the_Allegory_of_Painting_%28La_Pittura%29_-_Artemisia_Gentileschi.jpg/220px-Self-portrait_as_the_Allegory_of_Painting_%28La_Pittura%29_-_Artemisia_Gentileschi.jpg,"Self-Portrait as the Allegory of Painting, 1638–39"
323,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Umberto+Boccioni.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Umberto_Boccioni%2C_portrait_photograph.jpg/210px-Umberto_Boccioni%2C_portrait_photograph.jpg,Umberto Boccioni
324,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Martin+van+Maele.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Martin_Van_Maele_-_La_Grande_Danse_macabre_des_vifs_-_23.jpg/220px-Martin_Van_Maele_-_La_Grande_Danse_macabre_des_vifs_-_23.jpg,An illustration by Martin van Maële: La Grande danse macabre des vifs
325,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Eugene+de+Blaas.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Eugen_von_Blaas-autoritratto.jpg/220px-Eugen_von_Blaas-autoritratto.jpg,Self portrait
327,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Jacob+Jordaens.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Jacob_Jordaens_-_Selbstbildnis_-_12876_-_Bavarian_State_Painting_Collections.jpg/220px-Jacob_Jordaens_-_Selbstbildnis_-_12876_-_Bavarian_State_Painting_Collections.jpg,Self-Portrait (c. 1650).
328,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Anders+Zorn.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Anders_Zorn_1908.jpg/220px-Anders_Zorn_1908.jpg,Anders Zorn 1908
329,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Georges+Antoine+Rochegrosse.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Autoportrait_Rochegrosse_1908.jpg/220px-Autoportrait_Rochegrosse_1908.jpg,"Georges Rochegrosse. Self-portrait, 1908"
339,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Eastman+Johnson.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Eastman_Johnson_self-portrait%2C_1863.jpg/200px-Eastman_Johnson_self-portrait%2C_1863.jpg,"Self-portrait of Eastman Johnson, 1863"
340,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/William+Sidney+Mount.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Mathew_B._Brady_-_William_Sidney_Mount.jpg/220px-Mathew_B._Brady_-_William_Sidney_Mount.jpg,"Daguerreotype photograph of Mountby Mathew B. Brady, c. 1855"
348,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Emil+Nolde.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/61/WP_Emil_Nolde.jpg/200px-WP_Emil_Nolde.jpg,Nolde in 1929
349,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/(after)+Alexis-Simon+Belle.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Alexis_Simon_Belle%2C_self_portrait.JPG/220px-Alexis_Simon_Belle%2C_self_portrait.JPG,"Alexis Simon Belle, self portrait"
352,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Leon+Frederic.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/L%C3%A9on_Henri_Marie_Fr%C3%A9d%C3%A9ric_-_Autoportrait.jpg/220px-L%C3%A9on_Henri_Marie_Fr%C3%A9d%C3%A9ric_-_Autoportrait.jpg,Self-portrait
356,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Sir+Peter+Lely.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Peter_Lely_Selfportrait.jpg/220px-Peter_Lely_Selfportrait.jpg,"Self-portrait, oil on canvas, c. 1660"
357,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Aubrey+Vincent+Beardsley.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Aubrey_Beardsley_by_Frederick_Hollyer%2C_1893.jpg/250px-Aubrey_Beardsley_by_Frederick_Hollyer%2C_1893.jpg,"Portrait of Beardsley by Frederick Hollyer, 1893"
358,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Benjamin+West.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/After_Benjamin_West%2C_Benjamin_West%2C_c._1776%2C_NGA_1133.jpg/220px-After_Benjamin_West%2C_Benjamin_West%2C_c._1776%2C_NGA_1133.jpg,"Self Portrait of Benjamin West, c. 1763"
359,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Giuseppe+Arcimboldo.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Giuseppe_Arcimboldo_-_Self_Portrait_-_Google_Art_Project.jpg/220px-Giuseppe_Arcimboldo_-_Self_Portrait_-_Google_Art_Project.jpg,"Self-portrait, now in National Gallery in Prague"
362,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Henri+Matisse.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Henri_Matisse%2C_1913%2C_photograph_by_Alvin_Langdon_Coburn.jpg/220px-Henri_Matisse%2C_1913%2C_photograph_by_Alvin_Langdon_Coburn.jpg,Matisse in 1913
363,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Elihu+Vedder.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Elihu_Vedder_1870.jpg/220px-Elihu_Vedder_1870.jpg,"Elihu Vedder, 1870"
370,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Albert+Anker.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Albert_Anker_-_Selbstbildnis_im_Profil%2C_nach_links.jpg/200px-Albert_Anker_-_Selbstbildnis_im_Profil%2C_nach_links.jpg,"Self-portrait in profile, left (1891)Watercolours, 16.3 × 12.7 cm"
373,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Asher+Brown+Durand.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Asher_Brown_Durand_by_A._Bogardus.jpg/220px-Asher_Brown_Durand_by_A._Bogardus.jpg,"Asher Brown Durand, circa 1869, by Abraham Bogardus"
382,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Felicien+Rops.jpg,http://upload.wikimedia.org/wikipedia/commons/2/21/F%C3%A9licien_Rops.jpg,Detail from The Members of theSociété Libre des Beaux-Artsby Edmond Lambrichs
385,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/(after)+Federico+Zuccaro.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Portrait_of_Federico_Zuccari_-_Fede_Galizia.jpg/220px-Portrait_of_Federico_Zuccari_-_Fede_Galizia.jpg,"Self-portrait,  after 1588"
393,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Franz+von+Stuck.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Franz_von_Stuck%2C_by_Franz_von_Stuck.jpg/175px-Franz_von_Stuck%2C_by_Franz_von_Stuck.jpg,Self-Portrait (1923)
394,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Louis+L%C3%A9opold+Boilly.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Lille_PBA_Boilly_autoportrait.jpg/210px-Lille_PBA_Boilly_autoportrait.jpg,Self-portrait c. 1793
395,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Hans+Dahl.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Dahl_Hans_Selbstportrait.jpg/220px-Dahl_Hans_Selbstportrait.jpg,
396,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Saturnino+Herran.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Autorretrato_con_calavera_%28c._1918%29.png/220px-Autorretrato_con_calavera_%28c._1918%29.png,"Self portrait, charcoal sketch, c. 1918"
400,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Mihaly+Munkacsy.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Munk%C3%A1csy_Self-portrait_1870s.jpg/220px-Munk%C3%A1csy_Self-portrait_1870s.jpg,Self-portrait drawing (1870s)
402,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Giovanni+Francesco+Guercino+(BARBIERI).jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Self-portrait_by_Guercino.jpg/220px-Self-portrait_by_Guercino.jpg,"Self portrait, c. 1635"
404,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Henri+Lebasque.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Henri_Lebasque_c._1900.jpg/220px-Henri_Lebasque_c._1900.jpg,"Henri Lebasque, photo c.1900"
406,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Pompeo+Mariani.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Pompeo_Mariani%2C_autoritratto_1908.jpg/220px-Pompeo_Mariani%2C_autoritratto_1908.jpg,"Pompeo Mariani, self portrait (1908)"
409,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Philip+Alexius+De+Laszlo.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/De_Laszlo_PA_5668.jpg/220px-De_Laszlo_PA_5668.jpg,"Self-portrait, 1925"
410,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Joseph-Austin+Benwell.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Joseph_Austin_Benwell_Rastende_bei_der_gro%C3%9Fen_Sphinx_von_Gizeh_1886.jpg/220px-Joseph_Austin_Benwell_Rastende_bei_der_gro%C3%9Fen_Sphinx_von_Gizeh_1886.jpg,"The Great Sphinx of Egypt, painting by Joseph Austin Benwell 1886"
411,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/(after)+Carlo+Maratta+Or+Maratti.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Maratta_Self_Portrait.jpg/220px-Maratta_Self_Portrait.jpg,Self-portrait
412,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Wassily+Kandinsky.jpg,http://upload.wikimedia.org/wikipedia/commons/8/8a/Vassily-Kandinsky.jpeg,"Kandinsky, c. 1913 or earlier"
413,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/El+Greco+(Domenikos+Theotokopoulos).jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/El_Greco_-_Portrait_of_a_Man_-_WGA10554.jpg/220px-El_Greco_-_Portrait_of_a_Man_-_WGA10554.jpg,"Portrait of a Man (presumed self-portrait of El Greco, c. 1595–1600) in Metropolitan Museum of Art, New York City[1]"
419,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Lorenzo+Costa.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Lorenzo_Costa_002.jpg/240px-Lorenzo_Costa_002.jpg,"Holy Family by Lorenzo Costa, at the Musée des Beaux-Arts, Lyon"
424,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Konstantin+Egorovich+Egorovich+Makovsky.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%9C%D0%B0%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9.jpg/280px-%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%9C%D0%B0%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9.jpg,"Konstantin Makovsky, 1900s"
425,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/John+Byam+Liston+Shaw.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Mr-Byam-Shaw-criticising-a-student-s-work-in-the-costume.jpg/220px-Mr-Byam-Shaw-criticising-a-student-s-work-in-the-costume.jpg,Shaw criticising a student's work.
426,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Nathaniel+Currier.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Nathaniel_Currier.jpg/220px-Nathaniel_Currier.jpg,
429,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Sir+Edwin+Henry+Landseer.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Sir_Edwin_Henry_Landseer.jpg/220px-Sir_Edwin_Henry_Landseer.jpg,Portrait by Sir Francis Grant (1852)
430,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Samuel+Palmer.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Samuel_Palmer_-_Self-Portrait_-_WGA16951.jpg/220px-Samuel_Palmer_-_Self-Portrait_-_WGA16951.jpg,"Self portrait, c.1826"
436,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Pieter+De+Hooch.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Angebliche_zelfportret_van_de_schilder_Pieter_de_Hooch%2C_Rijksmuseum_SK-A-181.jpg/220px-Angebliche_zelfportret_van_de_schilder_Pieter_de_Hooch%2C_Rijksmuseum_SK-A-181.jpg,Self-portrait (1652–79)
440,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Pierre+Mignard.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Pierre_Mignard_-_Self-portrait.png/220px-Pierre_Mignard_-_Self-portrait.png,Pierre Mignard self-portrait
447,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Francis+Coates+Jones.jpg,http://upload.wikimedia.org/wikipedia/commons/b/bc/Francis_Coates_Jones_in_his_studio%2C_1895_cropped.jpg,"Francis Coates Jones in his studio, 1895"
448,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Jusepe+de+Ribera.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Hamlet_Winstanley_-_Self-portrait_of_Jusepe_de_Ribera.jpeg/220px-Hamlet_Winstanley_-_Self-portrait_of_Jusepe_de_Ribera.jpeg,Copy of Saint Thomas (purported Ribera self-portrait) engraved by Hamlet Winstanley
449,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Max+Slevogt.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Max_Slevogt.jpg/220px-Max_Slevogt.jpg,Slevogt portrayed in a 1917 etching by Emil Orlik
452,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Giovanni+Battista+Tiepolo.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Tiepolo%2C_Giovanni_Battista_-_Fresken_Treppenhaus_des_W%C3%BCrzburger_Residenzschlosses%2C_Szenen_zur_Apotheose_des_F%C3%BCrstbischofs%2C_Detail_Giovanni_Battista_Tiepolo_-_1750-1753.jpg/220px-thumbnail.jpg,"Self-portrait (1750–1753), from the ceiling fresco in the Würzburg Residence"
453,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Daniel+Maclise.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Daniel_Maclise.png/220px-Daniel_Maclise.png,Daniel Maclise photographed by William Lake Price
461,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Charles+Cooper+Henderson.jpg,http://upload.wikimedia.org/wikipedia/commons/a/a6/Charles_Cooper_Henderson.jpg,Charles Cooper Henderson
467,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Horace+Vernet.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Emile_Jean_Horace_Vernet_002.jpg/220px-Emile_Jean_Horace_Vernet_002.jpg,"Self-Portrait with Pipe, 1835"
468,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Fritz+Thaulow.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Fritz_Thaulow_%281847_-_1906%29_%287859299524%29.jpg/240px-Fritz_Thaulow_%281847_-_1906%29_%287859299524%29.jpg,
472,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Giovanni+Battista+(Baciccio)+Gaulli.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Baciccio_Autorretrato_Corredor_de_Vasari._Galer%C3%ADa_de_los_Uffizi.jpg/220px-Baciccio_Autorretrato_Corredor_de_Vasari._Galer%C3%ADa_de_los_Uffizi.jpg,"Self-portrait, c. 1667"
473,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Giovanni+Battista+Piranesi.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Piranesi-Portrait.jpg/220px-Piranesi-Portrait.jpg,Portrait by Francesco Piranesi
474,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Margaretha+Roosenboom.jpg,http://upload.wikimedia.org/wikipedia/en/thumb/8/87/Photo_of_Margaretha_Roosenboom.jpg/220px-Photo_of_Margaretha_Roosenboom.jpg,
479,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Peder+Monsted.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Sigvard_Hansen_-_Maleren_Peder_M%C3%B8nsted_ved_staffeliet_-_1895.png/170px-Sigvard_Hansen_-_Maleren_Peder_M%C3%B8nsted_ved_staffeliet_-_1895.png,1895 portrait by Sigvard Hansen
481,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Cosimo+Piero+di.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Piero_di_cosimo%2C_liberazione_di_andromeda%2C_autoritratto.jpg/150px-Piero_di_cosimo%2C_liberazione_di_andromeda%2C_autoritratto.jpg,Presumed self-portrait at the right side of his painting Perseus Freeing Andromeda
485,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Johann+Andreas+Graff.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Bildnis_der_Maria_Sibylla_Merian%2C_1679.jpg/220px-Bildnis_der_Maria_Sibylla_Merian%2C_1679.jpg,"Maria Sibylla Merian portrayed by Jacob Marrel (1679), Kunstmuseum Basel"
487,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Philipp+Otto+Runge.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Philipp_Otto_Runge_005.jpg/220px-Philipp_Otto_Runge_005.jpg,"Self-portrait, ca. 1802, Hamburger Kunsthalle"
496,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Elizabeth+Stanhope+Forbes.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Stanhope_Alexander_Forbes_bw_restored.jpg/220px-Stanhope_Alexander_Forbes_bw_restored.jpg,
498,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Juan+Luna+y+Novicio.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Luna_1899.png/220px-Luna_1899.png,Juan Luna c. 1899
499,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Nicolas+Lancret.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Nicolas_Lancret.jpg/175px-Nicolas_Lancret.jpg,Lancret (self-portrait)
504,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/George+William+Joy.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/28/George_W._Joy_%281900%29%2C_by_himself.jpg/220px-George_W._Joy_%281900%29%2C_by_himself.jpg,"Self-portrait, 1900"
507,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Jacob+Marrel.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Jacob_Marrel_Selbstportrait.jpg/220px-Jacob_Marrel_Selbstportrait.jpg,"Jacob Marrel, self-portrait 1661."
509,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Jules+Frederic+Ballavoine.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Jules-Fr%C3%A9d%C3%A9ric_Ballavoine%2C_about_1882.jpg/220px-Jules-Fr%C3%A9d%C3%A9ric_Ballavoine%2C_about_1882.jpg,Photographic portrait (c. 1882)
512,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Emile+Munier.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Munier_photograph_1893.jpg/220px-Munier_photograph_1893.jpg,Émile Munier c.1893
514,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Yves+Tanguy.jpg,http://upload.wikimedia.org/wikipedia/en/thumb/6/66/Yves_Tanguy_%28by_Denise_Bellon%29.png/220px-Yves_Tanguy_%28by_Denise_Bellon%29.png,"Yves Tanguy in his Paris atelier, as photographed by Denise Bellon (1938)"
519,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Ralph+Albert+Blakelock.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Ralph_Albert_Blakelock.jpg/220px-Ralph_Albert_Blakelock.jpg,"Ralph Blakelock, 1870"
520,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Jean+Fr%C3%A9d%C3%A9ric+Bazille.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Fr%C3%A9d%C3%A9ric_Bazille_004.jpg/220px-Fr%C3%A9d%C3%A9ric_Bazille_004.jpg,"Frédéric Bazille, Self-portrait, 1865–1866,  oil on canvas, Art Institute of Chicago"
523,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Kazimir+Severinovich+Malevich.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Self-Portrait_%281908_or_1910-1911%29_%28Kazimir_Malevich%29.jpg/220px-Self-Portrait_%281908_or_1910-1911%29_%28Kazimir_Malevich%29.jpg,Self Portrait 1910
527,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Grafton+Tyler+Brown.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/GraftonTylerBrown-A-08775.jpg/180px-GraftonTylerBrown-A-08775.jpg,
533,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Nicolae+Grigorescu.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Ncolae_Grigorescu_%281860%29.JPG/220px-Ncolae_Grigorescu_%281860%29.JPG,Grigorescu in 1860
536,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Giuseppe+Maria+Crespi.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Crespi%2C_Giuseppe_Maria_--_Self-Portrait_-_c._1700-transparent.png/170px-Crespi%2C_Giuseppe_Maria_--_Self-Portrait_-_c._1700-transparent.png,Self-Portrait c.1700
537,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Utagawa+or+Ando+Hiroshige.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Memorial_Portrait_of_Utagawa_Hiroshige_%285765350019%29.jpg/220px-Memorial_Portrait_of_Utagawa_Hiroshige_%285765350019%29.jpg,Memorial portrait of Hiroshige by Kunisada
538,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Michael+Sweerts.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Michael_Sweerts_-_self_portrait_with_a_skull_c.1660.jpg/220px-Michael_Sweerts_-_self_portrait_with_a_skull_c.1660.jpg,"Self-portrait, c.1660"
540,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Suzanne+Valadon.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Suzanne_Valadon_-_Self-Portrait_-_Google_Art_Project.jpg/220px-Suzanne_Valadon_-_Self-Portrait_-_Google_Art_Project.jpg,"Self-portrait, 1898, Museum of Fine Arts Houston"
541,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/and+Snyders,+F.+Rubens,+Peter+Paul.jpg",http://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Sir_Peter_Paul_Rubens_-_Portrait_of_the_Artist_-_Google_Art_Project.jpg/220px-Sir_Peter_Paul_Rubens_-_Portrait_of_the_Artist_-_Google_Art_Project.jpg,"Self-Portrait, 1623, Royal Collection"
544,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Pierre+Bonnard.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/T%C3%AAte_de_Bonnard_%28Portrait_photograph_of_Pierre_Bonnard%29%2C_c.1899%2C_Mus%C3%A9e_d%27Orsay%2C_restaur%C3%A9e.jpg/250px-T%C3%AAte_de_Bonnard_%28Portrait_photograph_of_Pierre_Bonnard%29%2C_c.1899%2C_Mus%C3%A9e_d%27Orsay%2C_restaur%C3%A9e.jpg,"Portrait photograph of Pierre Bonnard, c. 1899, Musée d'Orsay, Paris"
545,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Ludwig+Deutsch.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Ludwig_Deutsch_-_The_Scribe%2C_1911.jpg/160px-Ludwig_Deutsch_-_The_Scribe%2C_1911.jpg,"The Scribe painting by Ludwig Deutsch, 1911"
547,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Teodor+Axentowicz.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Teodor_Axentowicz_Autoportret_1907.jpg/220px-Teodor_Axentowicz_Autoportret_1907.jpg,Self-portrait 1907
