filename,logit,time
.\images_fake\2325.png,-2.675498,4.863427
.\images_fake\2326.png,-6.678477,4.919477
.\images_fake\2327.png,0.856358,4.931489
.\images_fake\2328.png,-3.241253,4.945502
.\images_fake\2329.png,-4.812760,4.908468
.\images_fake\233.png,-2.642812,4.881442
.\images_fake\2330.png,-5.823010,4.891453
.\images_fake\2331.png,-1.792862,4.953509
.\images_fake\2332.png,-6.751579,4.912470
.\images_fake\2333.png,-0.892933,4.931489
.\images_fake\2334.png,-1.190084,4.904464
.\images_fake\2335.png,-6.861902,4.858422
.\images_fake\2336.png,-3.869517,4.890450
.\images_fake\2337.png,-1.184530,4.879443
.\images_fake\2338.png,-4.779113,4.909468
.\images_fake\2339.png,-2.387519,4.942498
.\images_fake\234.png,-2.766804,4.946502
.\images_fake\2340.png,-2.670949,4.904464
.\images_fake\2341.png,-4.360096,4.949505
.\images_fake\2342.png,-5.680915,4.923482
.\images_fake\2343.png,-9.157744,4.939497
.\images_fake\2344.png,-2.167376,4.897457
.\images_fake\2345.png,-11.011171,4.958512
.\images_fake\2347.png,-11.101437,4.912472
.\images_fake\2348.png,-4.756701,4.866429
.\images_fake\2349.png,-7.684105,4.852416
.\images_fake\235.png,-1.978493,4.921481
.\images_fake\2350.png,-9.805878,4.891451
.\images_fake\2351.png,-3.074852,4.897458
.\images_fake\2352.png,-5.730477,4.868432
.\images_fake\2353.png,-6.769108,4.924482
.\images_fake\2354.png,-4.450207,4.903463
.\images_fake\2355.png,-7.835663,4.970525
.\images_fake\2356.png,-12.093195,4.920478
.\images_fake\2357.png,-2.501252,4.918478
.\images_fake\2358.png,-6.667961,4.887447
.\images_fake\2359.png,-8.037075,4.939496
.\images_fake\236.png,1.018799,4.920478
.\images_fake\2360.png,-10.703415,4.895456
.\images_fake\2361.png,-10.357149,4.947502
.\images_fake\2362.png,-3.593264,4.902463
.\images_fake\2364.png,-6.419168,4.955510
.\images_fake\2365.png,-6.884341,4.920479
.\images_fake\2366.png,-4.864553,4.920478
.\images_fake\2367.png,-8.335301,4.843409
.\images_fake\2368.png,-6.722432,4.855419
.\images_fake\2369.png,-4.891686,4.894455
.\images_fake\237.png,-5.420529,4.917476
.\images_fake\2370.png,-0.371152,4.943500
.\images_fake\2372.png,-8.121000,4.871435
.\images_fake\2373.png,-4.500863,4.950506
.\images_fake\2374.png,-6.718296,4.828395
.\images_fake\2375.png,-8.353258,4.909468
.\images_fake\2376.png,-4.808498,4.926485
.\images_fake\2377.png,-1.999807,4.900460
.\images_fake\2378.png,-4.745409,4.894456
.\images_fake\2379.png,-4.689323,4.885446
.\images_fake\238.png,-5.051328,4.904464
.\images_fake\2380.png,-2.443546,4.858421
.\images_fake\2382.png,-7.737021,4.870433
.\images_fake\2383.png,-0.274337,4.856421
.\images_fake\2384.png,-4.487326,4.932489
.\images_fake\2385.png,-4.232277,4.985539
.\images_fake\2386.png,-2.334323,4.881443
.\images_fake\2388.png,-5.273544,4.922480
.\images_fake\2389.png,1.583835,4.901461
.\images_fake\239.png,0.087914,4.930489
.\images_fake\2390.png,-3.675410,4.852415
.\images_fake\2391.png,0.346599,4.943500
.\images_fake\2393.png,-8.837936,4.931488
.\images_fake\2394.png,-7.649007,4.918477
.\images_fake\2395.png,-4.544126,4.926484
.\images_fake\2396.png,-5.571965,4.885448
.\images_fake\2397.png,-1.731010,4.918477
.\images_fake\2398.png,-2.744925,4.913472
.\images_fake\2399.png,-7.191781,4.907468
.\images_fake\24.png,-7.473590,4.875436
.\images_fake\240.png,0.839459,4.884447
.\images_fake\2400.png,-3.838528,4.863427
.\images_fake\2401.png,-2.222678,4.879440
.\images_fake\2402.png,-2.934268,4.941498
.\images_fake\2403.png,-3.184437,4.874436
.\images_fake\2404.png,2.465772,4.917476
.\images_fake\2405.png,-1.347479,4.918477
.\images_fake\2407.png,-11.482003,4.882443
.\images_fake\2408.png,-6.728264,4.904464
.\images_fake\2409.png,-9.726007,4.928487
.\images_fake\241.png,-3.591768,4.890451
.\images_fake\2410.png,-5.036153,4.897458
.\images_fake\2411.png,-5.458724,4.862426
.\images_fake\2412.png,-7.346279,4.929487
.\images_fake\2415.png,-8.870051,4.940496
.\images_fake\2416.png,-10.099926,4.881443
.\images_fake\2417.png,-9.191507,4.909470
.\images_fake\2419.png,-7.919719,4.949504
.\images_fake\242.png,0.218277,4.911471
.\images_fake\2420.png,-8.296720,4.915474
.\images_fake\2422.png,-8.105288,4.966522
.\images_fake\2423.png,-6.060278,4.896456
.\images_fake\2424.png,-13.278444,4.926484
.\images_fake\2426.png,-8.504297,4.881443
.\images_fake\2429.png,-10.958270,4.943500
.\images_fake\243.png,-5.971904,4.877439
.\images_fake\2430.png,-9.977425,4.938496
.\images_fake\2431.png,-3.178765,4.900460
.\images_fake\2432.png,-6.900511,4.931488
.\images_fake\2433.png,0.220845,4.920479
.\images_fake\2434.png,-0.338958,5.003554
.\images_fake\2435.png,-6.871531,5.011561
.\images_fake\2436.png,-5.792787,4.959515
.\images_fake\2437.png,-3.986380,4.927485
.\images_fake\244.png,-6.252595,4.886448
.\images_fake\2440.png,-6.747335,4.874436
.\images_fake\2441.png,-1.585442,4.907467
.\images_fake\2442.png,-2.331834,4.876438
.\images_fake\2443.png,-6.282736,4.913472
.\images_fake\2444.png,-4.129604,4.851415
.\images_fake\2445.png,-3.108243,4.906466
.\images_fake\2446.png,-3.875247,4.890451
.\images_fake\2447.png,-6.028254,4.871434
.\images_fake\2448.png,-5.608850,4.914472
.\images_fake\2449.png,-6.320350,4.852417
.\images_fake\245.png,-1.688379,4.877439
.\images_fake\2450.png,-4.074022,4.857421
.\images_fake\2451.png,-0.541624,4.905465
.\images_fake\2452.png,-1.775406,4.888449
.\images_fake\2453.png,-5.471819,4.890451
.\images_fake\2454.png,-2.607809,4.898459
.\images_fake\2455.png,-5.859553,4.924482
.\images_fake\2456.png,-6.408152,4.942500
.\images_fake\2457.png,-4.896200,4.928485
.\images_fake\2458.png,-1.574919,4.810377
.\images_fake\2459.png,-4.422208,4.893454
.\images_fake\246.png,-0.453695,4.895457
.\images_fake\2460.png,-2.239771,4.906465
.\images_fake\2461.png,-7.251598,4.870434
.\images_fake\2462.png,-3.303279,4.898459
.\images_fake\2463.png,-5.072497,4.888448
.\images_fake\2464.png,-4.494291,4.893454
.\images_fake\2465.png,0.150730,4.981534
.\images_fake\2466.png,-3.679210,5.012563
.\images_fake\2467.png,-6.461177,4.862425
.\images_fake\2468.png,-1.331333,4.976530
.\images_fake\2469.png,-3.036014,5.029579
.\images_fake\247.png,-4.007631,5.049597
.\images_fake\2470.png,0.880305,5.056601
.\images_fake\2471.png,-0.410590,4.980534
.\images_fake\2472.png,-7.556901,4.921480
.\images_fake\2473.png,-1.967566,4.884446
.\images_fake\2474.png,-3.136963,4.938495
.\images_fake\2475.png,-3.149585,4.890451
.\images_fake\2477.png,-2.196473,4.876438
.\images_fake\2478.png,-3.795773,4.867430
.\images_fake\2479.png,-4.129899,4.910470
.\images_fake\248.png,0.044830,4.885447
.\images_fake\2480.png,-4.343724,4.946503
.\images_fake\2481.png,-5.080901,4.900461
.\images_fake\2482.png,-3.600176,4.903462
.\images_fake\2483.png,-5.452189,4.871434
.\images_fake\2484.png,-5.563090,4.885448
.\images_fake\2485.png,-5.416167,4.914473
.\images_fake\2486.png,-3.945864,4.991544
.\images_fake\2487.png,-2.012539,4.912471
.\images_fake\2488.png,-3.104728,4.861425
.\images_fake\2489.png,-4.441258,4.871435
.\images_fake\249.png,-0.333181,4.926483
.\images_fake\2490.png,-4.572543,4.919478
.\images_fake\2491.png,-5.169951,4.891453
.\images_fake\2492.png,-2.577662,4.919478
.\images_fake\2493.png,0.092303,4.893453
.\images_fake\2494.png,-2.485776,4.881442
.\images_fake\2496.png,-2.648544,4.917476
.\images_fake\2497.png,0.323381,4.949506
.\images_fake\2499.png,-0.072062,4.935493
.\images_fake\25.png,-5.798088,4.880441
.\images_fake\250.png,-5.491096,4.933491
.\images_fake\2500.png,0.541310,4.917475
.\images_fake\2501.png,-2.725585,4.903462
.\images_fake\2502.png,-4.380684,4.879442
.\images_fake\2503.png,-0.231193,4.914473
.\images_fake\2504.png,-5.297809,4.931490
.\images_fake\2505.png,-2.766052,4.938494
.\images_fake\2506.png,-6.006849,4.923481
.\images_fake\2507.png,-3.817005,4.983535
.\images_fake\2509.png,-7.954825,4.894455
.\images_fake\251.png,-7.214329,4.897458
.\images_fake\2510.png,-7.520546,4.914473
.\images_fake\2511.png,-11.466886,4.931488
.\images_fake\2513.png,-4.184496,4.932490
.\images_fake\2514.png,-8.461391,4.943499
.\images_fake\2515.png,-5.086723,4.900460
.\images_fake\2516.png,-6.149484,4.899459
.\images_fake\2517.png,-4.219483,4.931489
.\images_fake\2518.png,-3.611119,4.896456
.\images_fake\2519.png,-9.379199,4.928486
.\images_fake\252.png,-9.335361,4.881444
.\images_fake\2520.png,-9.425928,4.877439
.\images_fake\2521.png,-1.276636,4.864428
.\images_fake\2522.png,-3.285330,4.909468
.\images_fake\2523.png,-5.410093,4.946503
.\images_fake\2524.png,-4.783915,4.957512
.\images_fake\2525.png,-5.672097,4.930488
.\images_fake\2526.png,-2.243582,4.920478
.\images_fake\2527.png,-5.995810,4.913473
.\images_fake\253.png,-10.770490,4.848413
.\images_fake\2530.png,-6.971558,4.928487
.\images_fake\2531.png,-8.527448,4.923480
.\images_fake\2532.png,-2.769193,4.870434
.\images_fake\2535.png,-5.171354,4.889450
.\images_fake\2536.png,-4.135544,4.923482
.\images_fake\2537.png,-8.791727,4.954509
.\images_fake\2538.png,-7.451688,4.919478
.\images_fake\2539.png,0.901432,4.911470
.\images_fake\2540.png,-12.264820,4.924482
.\images_fake\2541.png,-12.186226,4.873437
.\images_fake\2542.png,-7.995427,4.873435
.\images_fake\2543.png,-4.550563,4.897457
.\images_fake\2544.png,-10.222274,4.874437
.\images_fake\2545.png,-4.280746,4.924482
.\images_fake\2546.png,-6.172782,4.931489
.\images_fake\2547.png,-7.920181,4.898459
.\images_fake\2548.png,-4.847135,4.955511
.\images_fake\2549.png,-10.847228,4.926484
.\images_fake\255.png,-9.193462,4.917477
.\images_fake\2550.png,-4.130128,4.938494
.\images_fake\2552.png,-5.817692,4.935492
.\images_fake\2553.png,-3.050087,4.884446
.\images_fake\2554.png,-5.322263,4.896457
.\images_fake\2555.png,0.213535,4.864428
.\images_fake\2556.png,2.466992,4.938496
.\images_fake\2557.png,-3.314068,4.886448
.\images_fake\2558.png,-0.415253,4.916474
.\images_fake\2559.png,0.236039,4.912471
.\images_fake\2560.png,-0.482846,4.983537
.\images_fake\2561.png,-2.831808,4.918476
.\images_fake\2562.png,-3.575239,4.949506
.\images_fake\2563.png,-2.206086,4.875437
.\images_fake\2564.png,-3.171150,4.924482
.\images_fake\2565.png,-1.294934,4.923482
.\images_fake\2566.png,-2.169747,4.923481
.\images_fake\2567.png,-3.595240,4.914474
.\images_fake\2569.png,6.478443,4.937493
.\images_fake\257.png,-6.600701,4.869432
.\images_fake\2570.png,-0.221279,4.924483
.\images_fake\2571.png,-4.168763,4.913473
.\images_fake\2573.png,-0.991733,4.960514
.\images_fake\2574.png,-3.355984,4.930488
.\images_fake\2575.png,-2.007720,4.908467
.\images_fake\2576.png,-2.151049,4.893454
.\images_fake\2577.png,-4.808139,4.939496
.\images_fake\2578.png,-5.162027,4.865429
.\images_fake\2579.png,-2.401104,4.889450
.\images_fake\2580.png,-8.329168,4.941499
.\images_fake\2582.png,0.985079,4.929486
.\images_fake\2583.png,-4.268332,4.915474
.\images_fake\2584.png,-7.911122,4.892453
.\images_fake\2585.png,-13.789925,4.908468
.\images_fake\2586.png,-6.902807,4.946503
.\images_fake\2588.png,-4.256412,4.886447
.\images_fake\2589.png,-8.144901,4.893454
.\images_fake\259.png,-2.769556,4.925484
.\images_fake\2590.png,-6.524711,4.857422
.\images_fake\2591.png,-5.443857,4.901461
.\images_fake\2592.png,-9.690352,4.870433
.\images_fake\2593.png,-2.443725,4.899460
.\images_fake\2594.png,-5.694929,4.908468
.\images_fake\2597.png,-7.496436,4.912472
.\images_fake\2598.png,-9.359483,4.931488
.\images_fake\2599.png,-8.243854,4.918478
.\images_fake\26.png,-2.284955,4.959513
.\images_fake\260.png,-13.821171,4.889451
.\images_fake\2600.png,-9.813289,4.860424
.\images_fake\2601.png,-6.681758,4.929487
.\images_fake\2602.png,-8.301976,4.903464
.\images_fake\2603.png,-8.192640,4.894454
.\images_fake\2605.png,-4.842147,5.005557
.\images_fake\2607.png,-3.880798,4.916475
.\images_fake\2608.png,-0.909870,4.915473
.\images_fake\2609.png,-5.687567,4.886446
.\images_fake\261.png,-1.248104,4.947504
.\images_fake\2610.png,-1.233412,4.882445
.\images_fake\2611.png,-3.599969,4.938495
.\images_fake\2612.png,-4.227682,4.889449
.\images_fake\2613.png,-4.332206,4.940498
.\images_fake\2614.png,-5.872017,4.868431
.\images_fake\2615.png,-2.889160,4.913472
.\images_fake\2616.png,0.807248,4.956511
.\images_fake\2617.png,-5.013786,15061.246955
.\images_fake\2618.png,1.011051,5.258787
.\images_fake\2619.png,-1.643194,5.237768
.\images_fake\262.png,-7.482739,4.920478
.\images_fake\2620.png,3.415462,4.870434
.\images_fake\2621.png,-3.490889,4.850414
.\images_fake\2622.png,-2.572416,4.927485
.\images_fake\2623.png,-4.422573,4.913474
.\images_fake\2624.png,-8.780839,4.905464
.\images_fake\2625.png,-5.475860,4.930489
.\images_fake\2626.png,-1.104622,4.861425
.\images_fake\2627.png,-8.067843,4.904464
.\images_fake\2628.png,-2.935409,4.880442
.\images_fake\2629.png,2.847458,4.874437
.\images_fake\263.png,-6.723076,4.895455
.\images_fake\2630.png,-2.237317,4.898459
.\images_fake\2631.png,0.103443,4.849414
.\images_fake\2632.png,-10.063640,4.896457
.\images_fake\2633.png,-4.758059,4.915473
.\images_fake\2634.png,-8.258785,4.877439
.\images_fake\2635.png,-5.234881,4.922482
.\images_fake\2636.png,-13.496537,4.936492
.\images_fake\2637.png,-3.965595,4.873436
.\images_fake\2638.png,-5.213551,4.924482
.\images_fake\2639.png,-2.467536,4.855419
.\images_fake\264.png,-9.457019,4.909469
.\images_fake\2640.png,-5.919790,4.898459
.\images_fake\2641.png,-8.644504,4.875437
.\images_fake\2642.png,-4.237426,4.959514
.\images_fake\2643.png,-8.054222,4.924482
.\images_fake\2644.png,-10.169458,4.916475
.\images_fake\2645.png,-1.190269,4.983536
.\images_fake\2648.png,-4.274125,4.919478
.\images_fake\265.png,-10.441160,4.890451
.\images_fake\2650.png,-8.058738,4.886448
.\images_fake\2651.png,-4.217686,4.832398
.\images_fake\2652.png,-4.663221,4.983536
.\images_fake\2653.png,-8.593027,5.148687
.\images_fake\2654.png,-1.341805,4.873435
.\images_fake\2655.png,0.564372,4.920478
.\images_fake\2656.png,-8.102733,5.001552
.\images_fake\2658.png,-5.228200,4.959514
.\images_fake\2659.png,-0.654708,4.960515
.\images_fake\266.png,-5.091472,4.901462
.\images_fake\2660.png,-0.695495,4.926485
.\images_fake\2661.png,-1.002954,4.937493
.\images_fake\2662.png,-10.392087,4.912472
.\images_fake\2663.png,-0.314258,4.922481
.\images_fake\2664.png,-0.490561,4.929486
.\images_fake\2665.png,-0.451676,4.936494
.\images_fake\2666.png,-4.562745,4.899460
.\images_fake\2667.png,-2.520422,4.913472
.\images_fake\2668.png,-6.675835,4.950505
.\images_fake\2669.png,-3.503914,4.902462
.\images_fake\267.png,-6.715508,4.913473
.\images_fake\2670.png,-2.967727,4.926483
.\images_fake\2671.png,-6.348597,4.933491
.\images_fake\2672.png,-6.075498,4.940497
.\images_fake\2673.png,-1.556607,4.974527
.\images_fake\2674.png,0.138614,4.941498
.\images_fake\2675.png,-0.766175,4.943499
.\images_fake\2676.png,-5.713673,5.043592
.\images_fake\2678.png,-5.367914,5.088630
.\images_fake\2679.png,-7.555787,5.097641
.\images_fake\268.png,-8.618372,4.907466
.\images_fake\2680.png,-4.156776,4.986540
.\images_fake\2681.png,-7.852683,5.086628
.\images_fake\2682.png,0.273156,4.895456
.\images_fake\2683.png,-7.165985,4.924483
.\images_fake\2685.png,-4.347477,4.885447
.\images_fake\2686.png,-8.726048,4.920478
.\images_fake\2687.png,-7.451062,4.869432
.\images_fake\2688.png,-7.815116,4.842408
.\images_fake\2689.png,-5.090792,4.851414
.\images_fake\269.png,-10.982054,4.907467
.\images_fake\2690.png,-0.267174,4.918478
.\images_fake\2691.png,0.900076,4.938494
.\images_fake\2692.png,-1.605966,4.924484
.\images_fake\2693.png,-3.255353,4.925482
.\images_fake\2694.png,0.554443,4.913472
.\images_fake\2695.png,-4.469584,4.887449
.\images_fake\2696.png,-2.058239,4.891453
.\images_fake\2697.png,-6.655791,4.890451
.\images_fake\2698.png,-2.385215,4.862425
.\images_fake\2699.png,-5.935459,4.927486
.\images_fake\2700.png,-6.358068,4.952507
.\images_fake\2701.png,-4.888502,4.966521
.\images_fake\2702.png,-2.309268,4.908468
.\images_fake\2703.png,-1.451600,4.885448
.\images_fake\2704.png,-1.196921,4.953509
.\images_fake\2705.png,-4.180374,4.883445
.\images_fake\2706.png,-5.852737,4.883445
.\images_fake\2707.png,1.810303,4.928485
.\images_fake\2708.png,-3.714840,4.905465
.\images_fake\2709.png,-2.601023,4.858422
.\images_fake\271.png,-5.817840,4.871434
.\images_fake\2710.png,-2.848063,4.925483
.\images_fake\2711.png,0.192497,4.953509
.\images_fake\2712.png,-2.038393,4.918477
.\images_fake\2713.png,-10.281717,4.894456
.\images_fake\2715.png,0.708496,4.917475
.\images_fake\2716.png,1.537702,4.918476
.\images_fake\2717.png,-1.205103,4.904464
.\images_fake\2718.png,0.868192,4.891452
.\images_fake\272.png,-7.198447,4.885448
.\images_fake\2720.png,-3.587581,4.903463
.\images_fake\2721.png,-2.508133,4.883446
.\images_fake\2722.png,-3.970453,4.919477
.\images_fake\2723.png,-6.903423,4.928487
.\images_fake\2724.png,-4.897192,4.908468
.\images_fake\2725.png,-3.695187,4.930487
.\images_fake\2726.png,-0.780986,4.906466
.\images_fake\2727.png,-1.801051,4.860425
.\images_fake\2728.png,-2.951694,4.936492
.\images_fake\2729.png,-6.627225,4.845411
.\images_fake\273.png,-4.368986,4.907467
.\images_fake\2730.png,1.561045,4.929487
.\images_fake\2731.png,2.606115,4.914474
.\images_fake\2732.png,-5.385706,4.978531
.\images_fake\2733.png,-1.662050,4.906466
.\images_fake\2734.png,-2.033936,4.893454
.\images_fake\2735.png,4.359317,4.921480
.\images_fake\2736.png,-0.816988,4.993545
.\images_fake\2737.png,-7.686181,5.073618
.\images_fake\2738.png,1.330436,5.029577
.\images_fake\2739.png,-0.834948,5.008559
.\images_fake\274.png,-6.928513,4.940497
.\images_fake\2740.png,-2.382185,4.917476
.\images_fake\2742.png,-3.320966,4.887449
.\images_fake\2743.png,-0.292265,4.967522
.\images_fake\2744.png,-3.450617,4.943499
.\images_fake\2745.png,-1.026333,4.954510
.\images_fake\2746.png,-1.357924,4.959514
.\images_fake\2747.png,-3.597920,4.925484
.\images_fake\2748.png,-1.861724,4.939495
.\images_fake\2749.png,3.728926,4.957513
.\images_fake\2750.png,-3.639282,4.923481
.\images_fake\2751.png,-4.073208,4.878440
.\images_fake\2752.png,2.021756,4.912472
.\images_fake\2753.png,-0.549112,4.915475
.\images_fake\2754.png,-0.014993,4.980533
.\images_fake\2755.png,-0.924360,4.919478
.\images_fake\2756.png,0.822796,4.927485
.\images_fake\2757.png,-2.807792,4.963519
.\images_fake\2758.png,-0.929182,4.982535
.\images_fake\2759.png,-7.572499,4.956511
.\images_fake\2760.png,-3.005664,4.937494
.\images_fake\2761.png,-0.629493,4.965519
.\images_fake\2763.png,0.601356,4.966520
.\images_fake\2766.png,-5.460730,4.922481
.\images_fake\2767.png,-2.269321,4.915474
.\images_fake\2768.png,-4.308202,4.887448
.\images_fake\2769.png,-5.998550,4.883445
.\images_fake\2770.png,-2.323855,4.941498
.\images_fake\2771.png,-2.022804,4.905465
.\images_fake\2772.png,-3.258622,4.891452
.\images_fake\2773.png,-3.474184,4.913472
.\images_fake\2774.png,-2.181463,4.972526
.\images_fake\2775.png,-2.159675,4.939496
.\images_fake\2776.png,-0.543725,4.954509
.\images_fake\2777.png,-4.619977,4.938496
.\images_fake\2778.png,-2.559601,4.929487
.\images_fake\2779.png,-4.868949,4.932489
.\images_fake\278.png,-4.665557,4.878440
.\images_fake\2780.png,-0.258153,4.904464
.\images_fake\2783.png,-0.999386,4.872435
.\images_fake\2784.png,-7.299418,4.924477
.\images_fake\2785.png,-1.266648,4.948504
.\images_fake\2786.png,-3.837851,4.921479
.\images_fake\2787.png,0.443364,4.938496
.\images_fake\2788.png,-1.986920,4.962517
.\images_fake\2789.png,-7.845537,5.126667
.\images_fake\2790.png,-5.472532,4.969523
.\images_fake\2791.png,-1.654499,4.921480
.\images_fake\2792.png,-3.775966,4.976530
.\images_fake\2793.png,0.385868,4.932489
.\images_fake\2794.png,-1.404491,4.974528
.\images_fake\2795.png,-1.727888,4.879442
.\images_fake\2796.png,-1.305580,4.980533
.\images_fake\2797.png,-3.944657,4.955510
.\images_fake\2798.png,-2.075437,4.972527
.\images_fake\2799.png,-5.048884,4.937494
.\images_fake\28.png,-7.040042,4.916475
.\images_fake\280.png,-9.143955,4.965520
.\images_fake\2800.png,-6.141428,4.932490
.\images_fake\2801.png,-7.571826,4.967521
.\images_fake\2803.png,-6.863683,4.897458
.\images_fake\2804.png,-3.629159,4.919477
.\images_fake\2805.png,-3.724257,5.022572
.\images_fake\2806.png,-7.999857,5.028578
.\images_fake\2807.png,-7.912040,5.022208
.\images_fake\2808.png,-1.818445,5.008559
.\images_fake\2809.png,-0.053900,5.188473
.\images_fake\281.png,-5.537818,5.172705
.\images_fake\2811.png,-3.469798,5.108650
.\images_fake\2812.png,-1.561439,5.140678
.\images_fake\2813.png,-1.141308,5.264792
.\images_fake\2814.png,-6.126311,5.361302
.\images_fake\2815.png,-2.868938,5.323494
.\images_fake\2816.png,0.473821,5.201850
.\images_fake\2817.png,-0.544235,5.326806
.\images_fake\2818.png,-3.806284,5.128675
.\images_fake\2819.png,2.332455,5.167744
.\images_fake\282.png,-4.383413,5.365206
.\images_fake\2820.png,-1.171358,5.407238
.\images_fake\2821.png,-4.445274,5.205082
.\images_fake\2822.png,-3.005947,5.204910
.\images_fake\2823.png,2.059114,5.236896
.\images_fake\2824.png,1.783835,5.145349
.\images_fake\2825.png,-5.079629,5.254139
.\images_fake\2826.png,0.940215,5.126635
.\images_fake\2827.png,-6.677238,5.247649
.\images_fake\2828.png,2.214033,5.246048
.\images_fake\2829.png,4.944407,5.165407
.\images_fake\283.png,-9.887134,5.153353
.\images_fake\2831.png,-0.499735,5.256691
.\images_fake\2834.png,-4.382783,5.711297
.\images_fake\2835.png,-6.630585,5.921312
.\images_fake\2836.png,-3.366612,5.849754
.\images_fake\2837.png,-6.162631,5.741371
.\images_fake\2838.png,-2.346286,5.757627
.\images_fake\2839.png,-8.535917,5.722579
.\images_fake\284.png,-10.285168,5.750385
.\images_fake\2840.png,-8.599175,5.773034
.\images_fake\2841.png,-3.709559,5.732662
.\images_fake\2842.png,-5.274259,5.726948
.\images_fake\2844.png,-3.864720,5.686488
.\images_fake\2845.png,-3.011051,5.753187
.\images_fake\2846.png,0.927327,6.926013
.\images_fake\2848.png,-2.393623,7.195799
.\images_fake\2849.png,2.092960,7.027113
.\images_fake\285.png,-7.869457,5.880355
.\images_fake\2850.png,-3.978691,5.785341
.\images_fake\2851.png,-2.558512,5.888624
.\images_fake\2852.png,-0.558312,5.956561
.\images_fake\2853.png,-2.392327,5.781532
.\images_fake\2854.png,-6.630649,5.793876
.\images_fake\2856.png,2.933721,5.993435
.\images_fake\2857.png,-2.134815,6.187939
.\images_fake\2858.png,-4.036418,6.273908
.\images_fake\2859.png,-7.749092,6.345255
.\images_fake\286.png,-7.211260,6.263270
.\images_fake\2860.png,-6.002711,5.856780
.\images_fake\2861.png,-4.057370,5.973081
.\images_fake\2862.png,-4.864013,5.118484
.\images_fake\2863.png,-5.292689,5.083627
.\images_fake\2864.png,-1.911190,5.128047
.\images_fake\2865.png,-4.852129,6.287287
.\images_fake\2866.png,-0.072359,6.267135
.\images_fake\2867.png,-4.286304,5.289988
.\images_fake\2868.png,-2.459048,5.684552
.\images_fake\2869.png,-0.546141,5.402979
.\images_fake\2870.png,0.513122,5.229261
.\images_fake\2871.png,-5.363120,5.500271
.\images_fake\2872.png,0.199944,5.616392
.\images_fake\2873.png,-1.771902,5.506722
.\images_fake\2874.png,-3.886383,5.280806
.\images_fake\2875.png,-1.077404,5.415978
.\images_fake\2876.png,0.940781,5.657229
.\images_fake\2877.png,-5.958492,5.539282
.\images_fake\2878.png,-2.198766,5.560777
.\images_fake\2879.png,-6.759215,5.543045
.\images_fake\2880.png,-3.192209,5.442148
.\images_fake\289.png,-9.631989,5.617538
.\images_fake\2906.png,-7.205426,5.716620
.\images_fake\2907.png,-8.171101,5.621607
.\images_fake\2908.png,-15.659278,5.328423
.\images_fake\2909.png,-5.790545,5.274618
.\images_fake\291.png,-4.124063,5.663394
.\images_fake\2910.png,-3.887704,5.680325
.\images_fake\2911.png,-6.228277,5.587356
.\images_fake\2912.png,-6.197414,5.629421
.\images_fake\2913.png,-19.701941,5.602099
.\images_fake\2914.png,-7.824204,5.667245
.\images_fake\2915.png,-5.272782,5.600973
.\images_fake\2916.png,-13.493784,5.751522
.\images_fake\2917.png,-5.450290,5.684153
.\images_fake\2918.png,-6.020364,5.628123
.\images_fake\2919.png,-12.403308,5.554904
.\images_fake\292.png,-5.548730,5.671751
.\images_fake\2920.png,-5.351591,5.807766
.\images_fake\2921.png,-0.972596,5.740742
.\images_fake\2923.png,-0.022116,5.634128
.\images_fake\2925.png,0.724880,5.338667
.\images_fake\2926.png,-2.367739,5.431141
.\images_fake\2927.png,-7.112699,5.671013
.\images_fake\2928.png,-3.837173,5.556214
.\images_fake\2929.png,-7.711808,5.547050
.\images_fake\293.png,-7.902098,5.554158
.\images_fake\2930.png,-5.980308,5.626439
.\images_fake\2931.png,-6.394081,5.582348
.\images_fake\2932.png,-4.473832,5.317783
.\images_fake\2933.png,-4.009331,5.337548
.\images_fake\2934.png,-8.193838,5.795239
.\images_fake\2935.png,-4.379047,5.710180
.\images_fake\2936.png,-10.475983,5.762280
.\images_fake\2937.png,-8.164788,5.486876
.\images_fake\2938.png,-5.326477,5.773255
.\images_fake\2939.png,-4.029469,5.272314
.\images_fake\2941.png,-3.154202,5.114654
.\images_fake\2942.png,-9.036526,5.269636
.\images_fake\2943.png,-5.044908,5.702190
.\images_fake\2946.png,-11.039785,5.519770
.\images_fake\2947.png,-1.429278,5.428360
.\images_fake\2948.png,-8.835458,5.750399
.\images_fake\2949.png,-3.006699,5.788028
.\images_fake\295.png,-6.380363,5.757517
.\images_fake\2950.png,-6.506589,5.568310
.\images_fake\2951.png,-6.341046,5.468002
.\images_fake\2952.png,-3.087680,5.363036
.\images_fake\2953.png,-4.389338,5.665398
.\images_fake\2955.png,-7.858860,5.410925
.\images_fake\2956.png,-3.484787,5.474519
.\images_fake\2957.png,-1.741717,5.232763
.\images_fake\2958.png,-0.967882,5.141898
.\images_fake\2959.png,-7.227101,5.109984
.\images_fake\2961.png,-4.156336,5.259675
.\images_fake\2962.png,-2.196184,5.218656
.\images_fake\2963.png,-8.418785,5.588087
.\images_fake\2964.png,-7.325167,5.385337
.\images_fake\2965.png,-7.969870,5.254350
.\images_fake\2966.png,-9.018335,5.185509
.\images_fake\2969.png,-3.430760,5.336159
.\images_fake\297.png,-4.724767,5.399197
.\images_fake\2970.png,-4.717821,5.541304
.\images_fake\2971.png,-7.402508,5.320844
