filename,logit,time
.\images_real\5869.png,-8.250000,6.484866
.\images_real\587.png,-3.589663,5.797313
.\images_real\5870.png,-6.659584,6.219222
.\images_real\5871.png,-3.393002,5.719184
.\images_real\5872.png,-4.366251,5.547295
.\images_real\5873.png,-4.688561,6.187969
.\images_real\5874.png,-6.407100,6.625501
.\images_real\5875.png,-3.650598,6.000455
.\images_real\5876.png,-4.979684,6.172343
.\images_real\5877.png,-8.736593,5.609799
.\images_real\5878.png,-5.526030,6.281725
.\images_real\5879.png,-6.744701,6.203597
.\images_real\588.png,-5.013350,5.172265
.\images_real\5880.png,-4.740376,6.156726
.\images_real\5881.png,-3.552705,4.875360
.\images_real\5882.png,-5.511075,7.422437
.\images_real\5883.png,-10.718548,4.969128
.\images_real\5884.png,-5.132870,6.547370
.\images_real\5885.png,-7.559773,5.516044
.\images_real\5886.png,-11.003196,6.047333
.\images_real\5887.png,-5.349959,5.594172
.\images_real\5888.png,-9.214030,6.688008
.\images_real\5889.png,-13.518650,5.594175
.\images_real\589.png,-6.026998,6.094212
.\images_real\5890.png,-9.207163,5.453540
.\images_real\5891.png,-5.681427,5.312902
.\images_real\5892.png,-5.356977,4.640976
.\images_real\5893.png,-4.822917,6.141093
.\images_real\5894.png,-10.102334,7.031780
.\images_real\5895.png,-3.543224,5.484790
.\images_real\5896.png,-2.892613,4.984763
.\images_real\5897.png,-10.666390,7.188034
.\images_real\5898.png,-6.003547,5.719183
.\images_real\5899.png,-4.258452,5.844192
.\images_real\59.png,-9.300472,6.219222
.\images_real\590.png,-3.917731,5.766073
.\images_real\5900.png,-6.820212,4.687844
.\images_real\5901.png,-10.812762,4.906631
.\images_real\5902.png,-3.923394,5.344148
.\images_real\5903.png,-6.686243,5.844191
.\images_real\5904.png,-7.068007,3.946929
.\images_real\5905.png,-9.114017,5.219146
.\images_real\5906.png,-5.562969,6.219221
.\images_real\5907.png,-4.010655,4.719108
.\images_real\5908.png,-5.815447,4.719108
.\images_real\5909.png,-4.354477,5.469165
.\images_real\591.png,-10.998406,6.766138
.\images_real\5910.png,-4.256738,5.297277
.\images_real\5911.png,-5.756333,4.578470
.\images_real\5912.png,-5.091104,5.250398
.\images_real\5913.png,-6.178824,5.047257
.\images_real\5914.png,-3.408035,5.562923
.\images_real\5915.png,-3.247531,5.375406
.\images_real\5916.png,-7.099539,5.266023
.\images_real\5917.png,-3.399741,5.672306
.\images_real\5918.png,-2.268249,6.250473
.\images_real\5919.png,-5.701571,6.109837
.\images_real\592.png,-5.702672,6.250474
.\images_real\5920.png,-7.111035,4.140939
.\images_real\5921.png,-4.065697,4.937874
.\images_real\5922.png,-5.925111,5.125388
.\images_real\5923.png,-4.646747,6.031707
.\images_real\5924.png,-4.255534,5.656679
.\images_real\5925.png,-3.775034,5.219145
.\images_real\5926.png,-3.639263,4.406585
.\images_real\5927.png,-4.221939,6.078584
.\images_real\5928.png,-5.293149,5.094136
.\images_real\5929.png,-4.937084,5.484794
.\images_real\593.png,-2.705426,5.594172
.\images_real\5930.png,-4.073741,5.062882
.\images_real\5931.png,-5.163937,4.812869
.\images_real\5932.png,-7.743352,4.640973
.\images_real\5933.png,-7.652265,5.562921
.\images_real\5934.png,-8.723091,5.406661
.\images_real\5935.png,-8.262630,6.125464
.\images_real\5936.png,-7.744728,4.969126
.\images_real\5937.png,-3.225282,5.641053
.\images_real\5938.png,-3.784810,6.344233
.\images_real\5939.png,-6.349662,7.313050
.\images_real\594.png,-7.329501,6.000456
.\images_real\5940.png,-10.846800,5.250398
.\images_real\5941.png,-5.326304,5.234771
.\images_real\5942.png,-6.201087,5.297287
.\images_real\5943.png,-5.706240,5.281639
.\images_real\5944.png,-3.486899,6.172343
.\images_real\5945.png,-3.425015,5.625427
.\images_real\5946.png,-7.673965,5.094136
.\images_real\5947.png,-7.577766,5.219144
.\images_real\5948.png,-6.929188,5.234772
.\images_real\5949.png,-4.742013,5.406662
.\images_real\595.png,-5.185082,6.859891
.\images_real\5950.png,-12.890730,5.672304
.\images_real\5951.png,-6.586562,6.172344
.\images_real\5952.png,-5.503450,6.797389
.\images_real\5953.png,-4.135721,5.922324
.\images_real\5954.png,-4.875928,5.359785
.\images_real\5955.png,-4.469967,5.469161
.\images_real\5956.png,-3.388953,4.765988
.\images_real\5957.png,-7.981794,3.953424
.\images_real\5958.png,-3.859201,5.609801
.\images_real\5959.png,-4.840476,5.609797
.\images_real\596.png,-2.811449,5.969203
.\images_real\5960.png,-3.864029,4.625350
.\images_real\5961.png,-5.294789,5.859819
.\images_real\5962.png,-10.991784,5.516051
.\images_real\5963.png,-9.739576,5.625418
.\images_real\5964.png,-13.017214,5.344156
.\images_real\5965.png,-10.660183,6.281724
.\images_real\5966.png,-11.870792,6.109838
.\images_real\5967.png,-8.040413,6.156719
.\images_real\5968.png,-9.985407,5.656677
.\images_real\5969.png,-10.477582,6.531745
.\images_real\597.png,-7.044461,4.828491
.\images_real\5970.png,-11.457945,5.812939
.\images_real\5971.png,-8.738986,6.172343
.\images_real\5972.png,-5.060728,5.328531
.\images_real\5973.png,-7.328805,6.016087
.\images_real\5974.png,-6.268099,6.062951
.\images_real\5975.png,-4.486541,6.209850
.\images_real\5976.png,-0.916630,5.013972
.\images_real\5977.png,-6.810141,4.812867
.\images_real\5978.png,-4.478287,4.640974
.\images_real\5979.png,-2.981091,5.016006
.\images_real\598.png,-7.037620,5.422286
.\images_real\5980.png,-4.498517,5.562920
.\images_real\5981.png,-4.589051,5.547296
.\images_real\5982.png,-3.687590,4.906633
.\images_real\5983.png,-1.936635,4.937868
.\images_real\5984.png,-4.250633,4.937876
.\images_real\5985.png,-7.544242,4.953498
.\images_real\5986.png,-7.038484,4.969128
.\images_real\5987.png,-4.542608,4.484713
.\images_real\5988.png,-7.071961,5.125388
.\images_real\5989.png,-4.214846,4.672229
.\images_real\599.png,-7.387752,7.578708
.\images_real\5990.png,-6.157534,4.703473
.\images_real\5991.png,-4.167776,4.812867
.\images_real\5992.png,-7.513617,4.875367
.\images_real\5993.png,-3.850791,5.797314
.\images_real\5994.png,-2.832586,4.812866
.\images_real\5995.png,-4.420703,5.109763
.\images_real\5996.png,-8.665757,4.844117
.\images_real\5997.png,-5.511088,5.047258
.\images_real\5998.png,-2.613817,4.453464
.\images_real\5999.png,-2.146889,4.312825
.\images_real\6.png,-5.099585,6.047333
.\images_real\60.png,-7.354687,5.516044
.\images_real\600.png,-4.662517,6.203596
.\images_real\6000.png,-6.575629,6.031708
.\images_real\6001.png,-3.803041,6.250475
.\images_real\6002.png,-5.242517,4.875373
.\images_real\6003.png,-5.146446,5.797310
.\images_real\6004.png,-8.530744,5.828567
.\images_real\6005.png,-5.776514,5.469167
.\images_real\6006.png,-5.201482,5.844208
.\images_real\6007.png,-8.380276,5.797298
.\images_real\6008.png,-5.428602,5.812944
.\images_real\6009.png,-4.446497,5.891069
.\images_real\601.png,-4.058731,5.031633
.\images_real\6010.png,-7.877308,4.765995
.\images_real\6011.png,-7.019409,5.703564
.\images_real\6012.png,-7.647719,5.422273
.\images_real\6013.png,-4.801140,5.031654
.\images_real\6014.png,-5.540400,5.297251
.\images_real\6015.png,-6.359458,6.000456
.\images_real\6016.png,-8.390933,5.328529
.\images_real\6017.png,-9.394709,5.569144
.\images_real\6018.png,-6.283428,5.744189
.\images_real\6019.png,-5.708640,5.469163
.\images_real\602.png,-7.153880,6.109839
.\images_real\6020.png,-3.646658,5.766063
.\images_real\6021.png,-3.425453,5.687930
.\images_real\6022.png,-9.252814,5.469169
.\images_real\6023.png,-4.340298,5.078506
.\images_real\6024.png,-4.859168,5.187894
.\images_real\6025.png,-4.189408,5.312903
.\images_real\6026.png,-10.826761,4.984755
.\images_real\6027.png,-5.275123,6.953650
.\images_real\6028.png,-6.027162,5.781688
.\images_real\6029.png,-7.147570,5.547306
.\images_real\603.png,-5.228818,6.172334
.\images_real\6030.png,-4.604168,6.156718
.\images_real\6031.png,-5.011278,5.172266
.\images_real\6032.png,-7.449258,4.672237
.\images_real\6033.png,-6.270295,3.359622
.\images_real\6034.png,-4.959823,4.734735
.\images_real\6035.png,-7.707992,4.422209
.\images_real\6036.png,-5.819074,4.906622
.\images_real\6037.png,-6.530182,5.016009
.\images_real\6038.png,-5.959961,4.656606
.\images_real\6039.png,-2.856780,5.797309
.\images_real\604.png,-5.088986,6.344231
.\images_real\6040.png,-3.283760,4.875370
.\images_real\6041.png,-5.735021,6.141091
.\images_real\6042.png,-4.172736,5.469165
.\images_real\6043.png,-6.268160,5.328529
.\images_real\6044.png,-4.730812,6.453615
.\images_real\6045.png,-2.534832,3.765910
.\images_real\6046.png,-6.123377,4.562849
.\images_real\6047.png,-3.538947,5.859818
.\images_real\6048.png,-7.758758,4.969135
.\images_real\6049.png,-13.280600,6.133914
.\images_real\605.png,-7.774223,5.750437
.\images_real\6050.png,-4.113946,4.406586
.\images_real\6051.png,-9.436148,6.047331
.\images_real\6052.png,-6.055810,6.078588
.\images_real\6053.png,-9.735408,6.422362
.\images_real\6054.png,-8.423469,6.609878
.\images_real\6055.png,-11.158908,6.312978
.\images_real\6056.png,-7.864813,5.641053
.\images_real\6057.png,-5.441720,3.672162
.\images_real\6058.png,-5.422668,3.328381
.\images_real\6059.png,-4.688779,5.828557
.\images_real\606.png,-3.484036,5.719183
.\images_real\6060.png,-3.083499,5.984829
.\images_real\6061.png,-5.321794,6.078586
.\images_real\6062.png,-13.530265,4.890997
.\images_real\6063.png,-3.869929,5.234772
.\images_real\6064.png,-5.170770,6.297353
.\images_real\6065.png,-8.116192,6.078586
.\images_real\6066.png,-9.068422,6.359858
.\images_real\6067.png,-6.972669,5.937950
.\images_real\6068.png,-14.058952,6.453614
.\images_real\6069.png,-3.600102,6.031707
.\images_real\607.png,-3.840628,6.187971
.\images_real\6070.png,-9.885567,6.840996
.\images_real\6071.png,-4.937127,5.884788
.\images_real\6072.png,-7.758439,2.797091
.\images_real\6073.png,-8.694988,5.609797
.\images_real\6074.png,-7.823749,6.391109
.\images_real\6075.png,-9.306421,5.969204
.\images_real\6076.png,-12.957679,6.406736
.\images_real\6077.png,-9.871392,6.484867
.\images_real\6078.png,-10.882528,6.531746
.\images_real\6079.png,-11.525039,6.234847
.\images_real\608.png,-6.959008,6.031708
.\images_real\6080.png,-6.376883,6.359857
.\images_real\6081.png,-11.237983,6.344231
.\images_real\6082.png,-8.328608,5.984829
.\images_real\6083.png,-17.168344,5.656679
.\images_real\6084.png,-6.972980,5.656679
.\images_real\6085.png,-5.535540,6.359858
.\images_real\6086.png,-11.038333,5.703558
.\images_real\6087.png,-9.584496,7.391185
.\images_real\6088.png,-7.665909,4.859762
.\images_real\6089.png,-5.431416,4.687849
.\images_real\609.png,-8.105020,5.266033
.\images_real\6090.png,-7.081686,5.859811
.\images_real\6091.png,-7.853319,6.203595
.\images_real\6092.png,-9.667931,5.609810
.\images_real\6093.png,-4.130425,5.500408
.\images_real\6094.png,-3.716862,5.422290
.\images_real\6095.png,-2.507936,5.703558
.\images_real\6096.png,-5.490145,5.812941
.\images_real\6097.png,-6.163610,6.547371
.\images_real\6098.png,-7.492005,6.531745
.\images_real\6099.png,-4.630105,6.094213
.\images_real\61.png,-5.221463,6.281731
.\images_real\610.png,-7.015650,5.359782
.\images_real\6100.png,-8.535317,5.359779
.\images_real\6101.png,-10.280551,6.031704
.\images_real\6102.png,-7.399250,7.375561
.\images_real\6103.png,-9.869311,6.203596
.\images_real\6104.png,-11.598598,4.484715
.\images_real\6105.png,-9.518843,5.750436
.\images_real\6106.png,-3.090597,5.953577
.\images_real\6107.png,-6.250212,6.078587
.\images_real\6108.png,-6.451964,5.812940
.\images_real\6109.png,-7.750710,5.984830
.\images_real\611.png,-5.264761,5.562925
.\images_real\6110.png,-6.781569,6.281725
.\images_real\6111.png,-6.677896,4.703480
.\images_real\6112.png,-3.265190,4.859752
.\images_real\6113.png,-7.019180,5.984821
.\images_real\6114.png,-4.842239,6.109838
.\images_real\6115.png,-6.785032,6.219222
.\images_real\6116.png,-5.291440,5.812942
.\images_real\6117.png,-4.755861,5.312901
.\images_real\6118.png,-9.078220,6.234848
.\images_real\6119.png,-10.013811,4.500342
.\images_real\612.png,-3.519837,6.141091
.\images_real\6120.png,-7.223211,5.406664
.\images_real\6121.png,-7.810740,6.250472
.\images_real\6122.png,-6.930066,5.641051
.\images_real\6123.png,-8.922005,4.781613
.\images_real\6124.png,-6.567335,5.766063
.\images_real\6125.png,-8.180128,4.344079
.\images_real\6126.png,-7.851594,4.437841
.\images_real\6127.png,-7.464071,5.312899
.\images_real\6128.png,-6.288421,1.296973
.\images_real\6129.png,-7.505061,5.906698
.\images_real\613.png,-3.056894,5.719184
.\images_real\6130.png,-4.670630,5.531669
.\images_real\6131.png,-6.017860,4.484716
.\images_real\6132.png,-9.157135,6.141090
.\images_real\6133.png,-11.594736,5.859820
.\images_real\6134.png,-8.874557,5.219146
.\images_real\6135.png,-10.015696,5.344155
.\images_real\6136.png,-8.217299,5.531671
.\images_real\6137.png,-8.707093,5.109771
.\images_real\6138.png,-6.496017,6.234847
.\images_real\6139.png,-7.849273,5.547287
.\images_real\614.png,-8.466331,5.625427
.\images_real\6140.png,-9.737779,5.812941
.\images_real\6141.png,-6.174845,5.859821
.\images_real\6142.png,-8.247494,6.766137
.\images_real\6143.png,-9.549044,4.750361
.\images_real\6144.png,-8.406684,5.687931
.\images_real\6145.png,-8.139698,5.687931
.\images_real\6146.png,-8.021908,5.187896
.\images_real\6147.png,-7.178692,5.297280
.\images_real\6148.png,-7.315343,5.422282
.\images_real\6149.png,-9.188850,5.453549
.\images_real\615.png,-2.773033,5.719177
.\images_real\6150.png,-8.374069,6.156713
.\images_real\6151.png,-10.345834,5.141016
.\images_real\6152.png,-7.252607,6.125464
.\images_real\6153.png,-8.056443,3.515894
.\images_real\6154.png,-8.966278,5.797314
.\images_real\6155.png,-5.734444,4.344079
.\images_real\6156.png,-10.955154,5.391034
.\images_real\6157.png,-7.210953,4.453463
.\images_real\6158.png,-10.665520,5.578548
.\images_real\6159.png,-8.849500,5.484791
.\images_real\616.png,-7.296228,5.281651
.\images_real\6160.png,-3.776163,4.328460
.\images_real\6161.png,-7.519433,6.125459
.\images_real\6162.png,-7.114192,5.328530
.\images_real\6163.png,-5.533520,4.937886
.\images_real\6164.png,-5.074030,5.578538
.\images_real\6165.png,-9.073384,5.234773
.\images_real\6166.png,-9.796040,5.375408
.\images_real\6167.png,-10.330402,5.828568
.\images_real\6168.png,-8.077817,5.297277
.\images_real\6169.png,-7.238830,5.671836
.\images_real\617.png,-4.238609,6.338888
.\images_real\6170.png,-0.010224,6.547377
.\images_real\6171.png,-5.051921,5.828574
.\images_real\6172.png,-10.566307,5.891062
.\images_real\6173.png,-8.052366,6.531746
.\images_real\6174.png,-4.383103,5.437913
.\images_real\6175.png,-4.617241,6.172343
.\images_real\6176.png,-5.130634,5.875447
.\images_real\6177.png,-8.541004,6.156719
.\images_real\6178.png,-7.019785,5.469163
.\images_real\6179.png,-3.027500,5.859821
.\images_real\618.png,-5.628675,6.125465
.\images_real\6180.png,-7.217741,6.094214
.\images_real\6181.png,-11.748679,5.906698
.\images_real\6182.png,-6.907347,5.375408
.\images_real\6183.png,-7.178720,5.672320
.\images_real\6184.png,-8.758468,5.578535
.\images_real\6185.png,-4.723314,5.797325
.\images_real\6186.png,-9.252273,5.391025
.\images_real\6187.png,-5.746352,5.516044
.\images_real\6188.png,-6.799279,5.953577
.\images_real\6189.png,-5.288105,5.734815
.\images_real\619.png,-7.713138,6.141087
.\images_real\6190.png,-6.586246,5.766063
.\images_real\6191.png,-5.456158,6.484867
.\images_real\6192.png,-7.531061,5.906699
.\images_real\6193.png,-5.556723,5.984830
.\images_real\6194.png,-7.818047,6.141091
.\images_real\6195.png,-1.821321,6.172345
.\images_real\6196.png,-5.681964,6.516119
.\images_real\6197.png,-8.710170,5.531670
.\images_real\6198.png,-5.098629,4.469091
.\images_real\6199.png,-4.514956,5.937950
.\images_real\62.png,-6.658103,5.594175
.\images_real\620.png,-10.078892,5.703559
.\images_real\6200.png,-5.916152,6.594251
.\images_real\6201.png,-3.406582,4.812864
.\images_real\6202.png,-4.812122,5.906700
.\images_real\6203.png,-7.976367,5.672305
.\images_real\6204.png,-8.373892,5.859820
.\images_real\6205.png,-7.938410,5.297279
.\images_real\6206.png,-8.592264,5.937949
.\images_real\6207.png,-4.594975,4.906622
.\images_real\6208.png,-9.320733,5.422288
.\images_real\6209.png,-7.077753,5.641053
.\images_real\621.png,-4.348340,6.062971
.\images_real\6210.png,-3.940003,4.250312
.\images_real\6211.png,-5.568767,4.797239
.\images_real\6212.png,-7.082400,5.750436
.\images_real\6213.png,-2.434026,7.031793
.\images_real\6214.png,-12.422312,4.453454
.\images_real\6215.png,-6.664496,3.515893
.\images_real\6216.png,-5.913294,5.969203
.\images_real\6217.png,-2.789019,5.406661
.\images_real\6218.png,-7.592421,5.781690
.\images_real\6219.png,-5.640069,4.703481
.\images_real\622.png,-3.362306,6.250474
.\images_real\6220.png,-6.958863,4.437851
.\images_real\6221.png,-6.763736,5.031623
.\images_real\6222.png,-7.015300,4.672228
.\images_real\6223.png,-7.969630,4.359705
.\images_real\6224.png,-8.457798,4.515974
.\images_real\6225.png,-7.100220,4.500340
.\images_real\6226.png,-6.871306,4.937871
.\images_real\6227.png,-6.532371,5.031632
.\images_real\6228.png,-5.195988,4.984753
.\images_real\6229.png,-9.408303,4.047184
.\images_real\623.png,-6.910947,6.000463
.\images_real\6230.png,-14.395189,6.266092
.\images_real\6231.png,-9.751095,5.656682
.\images_real\6232.png,-9.566816,5.672303
.\images_real\6233.png,-13.191984,5.859820
.\images_real\6234.png,-11.696119,6.031709
.\images_real\6235.png,-4.041922,5.875445
.\images_real\6236.png,-9.366087,5.344157
.\images_real\6237.png,-9.130319,6.672382
.\images_real\6238.png,-6.992972,5.750445
.\images_real\6239.png,-11.699914,5.281647
.\images_real\624.png,-6.502113,5.531667
.\images_real\6240.png,-8.390904,5.750436
.\images_real\6241.png,-8.654943,6.422363
.\images_real\6242.png,-9.458002,6.422371
.\images_real\6243.png,-8.225118,5.328521
.\images_real\6244.png,-5.372218,5.672333
.\images_real\6245.png,-10.403581,5.814471
.\images_real\6246.png,-9.509392,5.672305
.\images_real\6247.png,-6.574823,5.734811
.\images_real\6248.png,-5.981855,5.969203
.\images_real\6249.png,-8.439741,6.547372
.\images_real\625.png,-7.769114,5.406661
.\images_real\6250.png,-17.111828,5.281653
.\images_real\6251.png,-7.607822,5.422285
.\images_real\6252.png,-10.211929,6.047334
.\images_real\6253.png,-6.476179,5.844197
.\images_real\6254.png,-10.721608,5.547294
.\images_real\6255.png,-7.129544,5.344162
.\images_real\6256.png,-5.410221,5.828560
.\images_real\6257.png,-14.383760,7.063038
.\images_real\6258.png,-3.193519,6.406736
.\images_real\6259.png,-4.233833,5.500417
.\images_real\626.png,-5.111214,4.890999
.\images_real\6260.png,-7.227131,5.500416
.\images_real\6261.png,-4.525666,6.203597
.\images_real\6262.png,-5.425328,6.047336
.\images_real\6263.png,-5.192419,6.047333
.\images_real\6264.png,-3.642334,6.109839
.\images_real\6265.png,-4.399799,5.844193
.\images_real\6266.png,-5.474473,5.875447
.\images_real\6267.png,-4.172641,6.672381
.\images_real\6268.png,-6.125674,5.750438
.\images_real\6269.png,-3.557470,5.969204
.\images_real\627.png,-6.584080,6.078584
.\images_real\6270.png,-5.037391,6.078587
.\images_real\6271.png,-5.704545,6.000456
.\images_real\6272.png,-2.957692,6.047336
.\images_real\6273.png,-3.982872,6.312980
.\images_real\6274.png,-6.110459,6.016082
.\images_real\6275.png,-5.348469,6.141091
.\images_real\6276.png,-4.116114,5.797313
.\images_real\6277.png,-6.549922,3.953426
.\images_real\6278.png,-5.528401,6.187972
.\images_real\6279.png,-5.597657,6.016079
.\images_real\628.png,-2.804004,5.734812
.\images_real\6280.png,-5.503649,6.156716
.\images_real\6281.png,-2.692070,6.328607
.\images_real\6282.png,-6.707415,5.953576
.\images_real\6283.png,-6.247263,5.906699
.\images_real\6284.png,-15.983678,5.359785
.\images_real\6285.png,-12.415118,5.391031
.\images_real\6286.png,-13.363892,5.469165
.\images_real\6287.png,-8.371380,4.875377
.\images_real\6288.png,-12.144308,5.797310
.\images_real\6289.png,-4.608536,6.531747
.\images_real\629.png,-8.242217,5.656678
.\images_real\6290.png,-16.063303,7.063038
.\images_real\6291.png,-9.482265,5.484798
.\images_real\6292.png,-8.019979,5.437905
.\images_real\6293.png,-2.882461,4.484716
.\images_real\6294.png,-16.957714,5.812942
.\images_real\6295.png,-8.789171,5.375408
.\images_real\6296.png,-0.517563,4.578483
.\images_real\6297.png,-13.416396,5.828568
.\images_real\6298.png,-4.040057,6.437987
.\images_real\6299.png,-4.038791,4.828486
.\images_real\63.png,-7.781392,6.016080
.\images_real\630.png,-10.033544,5.250398
.\images_real\6300.png,-6.224053,5.187895
.\images_real\6301.png,-9.593762,5.219146
.\images_real\6302.png,-10.597419,5.094140
.\images_real\6303.png,-6.913227,7.063034
.\images_real\6304.png,-8.117583,4.750360
.\images_real\6305.png,-12.792199,5.469166
.\images_real\6306.png,-7.816947,6.000455
.\images_real\6307.png,-12.032666,5.469166
.\images_real\6308.png,-10.167917,6.203596
.\images_real\6309.png,-2.987173,5.625427
.\images_real\631.png,-8.595824,5.344156
.\images_real\6310.png,-7.192494,5.547305
.\images_real\6311.png,-5.563419,5.297276
.\images_real\6312.png,-12.527511,5.578541
.\images_real\6313.png,-10.147635,4.953502
.\images_real\6314.png,-5.810616,5.734810
.\images_real\6315.png,-13.588856,5.203519
.\images_real\6316.png,-10.533017,5.219147
.\images_real\6317.png,-3.047155,5.047257
.\images_real\6318.png,-7.694278,5.234772
.\images_real\6319.png,-2.798765,6.141093
.\images_real\632.png,-9.148695,5.172267
.\images_real\6320.png,-7.476473,6.156717
.\images_real\6321.png,-5.358655,5.891073
.\images_real\6322.png,-6.346766,6.484868
.\images_real\6323.png,-2.003746,5.312904
.\images_real\6324.png,-5.730827,5.797317
.\images_real\6325.png,-4.360311,4.719106
.\images_real\6326.png,-9.010221,6.141091
.\images_real\6327.png,-8.087811,5.859821
.\images_real\6328.png,-6.672380,5.219146
.\images_real\6329.png,-3.842599,5.750444
.\images_real\633.png,-12.838174,4.984745
.\images_real\6330.png,-7.540642,6.094221
.\images_real\6331.png,-20.982565,5.297271
.\images_real\6332.png,-3.021348,5.844193
.\images_real\6333.png,-5.005199,6.297354
.\images_real\6334.png,-5.960813,5.703559
.\images_real\6335.png,-10.880586,6.000455
.\images_real\6336.png,-8.890416,5.016007
.\images_real\6337.png,-15.641012,5.437911
.\images_real\6338.png,-13.660558,5.578550
.\images_real\6339.png,-12.469090,5.328529
.\images_real\634.png,-11.661878,5.156642
.\images_real\6340.png,-6.262793,5.937951
.\images_real\6341.png,-10.291292,5.906698
.\images_real\6342.png,-5.686571,5.984830
.\images_real\6343.png,-9.905783,5.469165
.\images_real\6344.png,-8.338258,5.734811
.\images_real\6345.png,-11.856710,5.531671
.\images_real\6346.png,-16.855730,5.187892
.\images_real\6347.png,-12.713583,5.656679
.\images_real\6348.png,-4.960856,6.016091
.\images_real\6349.png,-11.588881,5.219138
.\images_real\635.png,-9.083172,6.703635
.\images_real\6350.png,-5.980224,5.953576
.\images_real\6351.png,-10.910352,6.078588
.\images_real\6352.png,-11.065671,5.797315
.\images_real\6353.png,-8.555771,2.718956
.\images_real\6354.png,-11.030343,5.672306
.\images_real\6355.png,-9.643533,5.781689
.\images_real\6356.png,-5.516199,5.797314
.\images_real\6357.png,-8.320387,6.000457
.\images_real\6358.png,-9.357101,4.828491
.\images_real\6359.png,-4.773083,6.875523
.\images_real\636.png,-11.694318,6.562997
.\images_real\6360.png,-4.388138,5.969204
.\images_real\6361.png,-4.332513,5.547297
.\images_real\6362.png,-4.466006,6.078586
.\images_real\6363.png,-4.433803,6.062961
.\images_real\6364.png,-4.539250,6.578624
.\images_real\6365.png,-5.942321,6.734887
.\images_real\6366.png,-6.581670,6.250476
.\images_real\6367.png,-3.126368,6.875522
.\images_real\6368.png,-1.629924,6.594250
.\images_real\6369.png,-5.920917,5.875454
.\images_real\637.png,-9.827075,4.500335
.\images_real\6370.png,-7.499694,5.266025
.\images_real\6371.png,-5.406543,6.078588
.\images_real\6372.png,-4.686647,5.594175
.\images_real\6373.png,-4.663018,6.156717
.\images_real\6374.png,-6.486294,5.687937
.\images_real\6375.png,-6.430943,5.750432
.\images_real\6376.png,-5.351502,5.953577
.\images_real\6377.png,-8.392421,7.375560
.\images_real\6378.png,-4.453641,5.703559
.\images_real\6379.png,-5.928602,5.422288
.\images_real\638.png,-5.773890,5.297288
.\images_real\6380.png,-5.878742,7.391186
.\images_real\6381.png,-8.329153,6.250477
.\images_real\6382.png,-3.500243,6.562998
.\images_real\6383.png,-4.041190,6.906774
.\images_real\6384.png,-8.884688,5.781690
.\images_real\6385.png,-5.134906,5.781690
.\images_real\6386.png,-8.698494,5.734809
.\images_real\6387.png,-6.187522,7.281803
.\images_real\6388.png,-7.053982,5.609801
.\images_real\6389.png,-2.428791,6.031708
.\images_real\639.png,-4.595783,5.406661
.\images_real\6390.png,-7.599914,5.875447
.\images_real\6391.png,-5.742782,5.812941
.\images_real\6392.png,-7.827522,6.000456
.\images_real\6393.png,-3.649685,5.547296
.\images_real\6394.png,-10.555221,5.969203
.\images_real\6395.png,-9.447309,6.016083
.\images_real\6396.png,-7.342035,6.203596
.\images_real\6397.png,-4.770061,5.922324
.\images_real\6398.png,-8.528435,5.609801
.\images_real\6399.png,-8.805416,6.078587
.\images_real\64.png,-5.483094,5.859819
.\images_real\640.png,-8.863926,5.625428
.\images_real\6400.png,-5.181400,6.382948
.\images_real\6401.png,-8.168934,5.151025
.\images_real\6402.png,-8.441607,6.641129
.\images_real\6403.png,-5.974838,5.719184
.\images_real\6404.png,-11.285116,5.672305
.\images_real\6405.png,-6.500425,5.453539
.\images_real\6406.png,-6.377528,6.078587
.\images_real\6407.png,-8.858715,5.781689
.\images_real\6408.png,-10.464846,4.859750
.\images_real\6409.png,-8.314683,4.890993
.\images_real\641.png,-8.769632,4.062810
.\images_real\6410.png,-7.548965,5.266029
.\images_real\6411.png,-8.044380,5.375408
.\images_real\6412.png,-3.942553,6.234849
.\images_real\6413.png,-7.357514,5.937952
.\images_real\6414.png,-20.097862,4.906622
.\images_real\6415.png,-4.671657,5.875445
.\images_real\6416.png,-6.413403,7.266177
.\images_real\6417.png,-6.100271,5.953585
.\images_real\6418.png,-7.802662,6.078588
.\images_real\6419.png,-6.070240,4.906613
.\images_real\642.png,-5.784881,5.984830
.\images_real\6420.png,-5.844602,5.656681
.\images_real\6421.png,-5.459288,5.250414
.\images_real\6422.png,-5.335596,5.797298
.\images_real\6423.png,-4.805791,5.219151
.\images_real\6424.png,-7.221037,5.609796
.\images_real\6425.png,-6.238056,5.297282
.\images_real\6426.png,-8.654764,5.125385
.\images_real\6427.png,-6.554559,6.047336
.\images_real\6428.png,-8.445083,5.266023
.\images_real\6429.png,-11.532272,5.406662
.\images_real\643.png,-2.456033,5.906699
.\images_real\6430.png,-6.328079,5.984836
.\images_real\6431.png,-11.731576,5.734803
.\images_real\6432.png,-6.178937,4.984308
.\images_real\6433.png,-7.506639,5.639016
.\images_real\6434.png,-7.752653,4.344080
.\images_real\6435.png,-4.504735,6.437992
.\images_real\6436.png,-4.684572,5.281648
.\images_real\6437.png,-6.426888,5.344155
.\images_real\6438.png,-7.564467,6.016082
.\images_real\6439.png,-6.365355,6.125466
.\images_real\644.png,-15.699949,5.344155
.\images_real\6440.png,-4.626422,5.375408
.\images_real\6441.png,-3.076526,6.203603
